ctype,sig,a0,a1
SKCM-US,SBS47,0,0
SKCM-US,SBS48,0,0
SKCM-US,SBS49,0,0
SKCM-US,SBS50,0,0
SKCM-US,SBS51,0,0
SKCM-US,SBS52,0,0
SKCM-US,SBS53,0,0
SKCM-US,SBS54,0,0
SKCM-US,SBS55,0,0
SKCM-US,SBS56,0,0
SKCM-US,SBS57,0,0
SKCM-US,SBS58,0,0
SKCM-US,SBS59,0,0
SKCM-US,SBS60,0,0
SKCM-US,SBS84,0,0
SKCM-US,SBS85,0,0
SKCM-US,SBS86,0,0
SKCM-US,SBS87,0,0
SKCM-US,SBS88,0,0
SKCM-US,SBS89,0,0
SKCM-US,SBS90,0,0
SKCM-US,Unknown,1.76974717266173E-06,-1.31528888175439E-08
STAD-US,SBS1,4.07362914910317E-05,-2.60224881994214E-07
STAD-US,SBS2,0,0
STAD-US,SBS3,0,0
STAD-US,SBS4,0,0
STAD-US,SBS5,0.000106989932394,1.00581397635927E-07
STAD-US,SBS6,0.000125335449035,-1.25524532627373E-06
STAD-US,SBS7a,2.70170417037431E-05,-4.07170610920013E-07
STAD-US,SBS7b,6.94765574436093E-06,-1.19937586214555E-07
STAD-US,SBS7c,0,0
STAD-US,SBS7d,0,0
STAD-US,SBS8,0,0
STAD-US,SBS9,0,0
STAD-US,SBS10a,1.46523561027288E-05,-2.11367639590531E-07
STAD-US,SBS10b,1.02389904176907E-06,2.5822239528572E-09
STAD-US,SBS11,0,0
STAD-US,SBS12,0,0
STAD-US,SBS13,0,0
STAD-US,SBS14,4.36091538237602E-05,-4.73399546971827E-07
STAD-US,SBS15,-9.42129044506141E-06,4.30037374956663E-07
STAD-US,SBS16,0,0
STAD-US,SBS17a,5.19202577297438E-05,-8.4539827494031E-07
STAD-US,SBS17b,0.000127396432679,-2.06054716086299E-06
STAD-US,SBS18,0,0
STAD-US,SBS19,0,0
STAD-US,SBS20,5.59464879135504E-05,-2.90935560837262E-07
STAD-US,SBS21,-4.61400008433401E-06,1.65153201329816E-07
STAD-US,SBS22,-2.51718440345505E-07,4.75704226025616E-08
STAD-US,SBS23,0,0
STAD-US,SBS24,0,0
STAD-US,SBS25,0,0
STAD-US,SBS26,7.51697508897928E-05,-6.55920568756822E-07
STAD-US,SBS27,0,0
STAD-US,SBS28,0,0
STAD-US,SBS29,0,0
STAD-US,SBS30,0,0
STAD-US,SBS31,0,0
STAD-US,SBS32,0,0
STAD-US,SBS33,0,0
STAD-US,SBS34,3.33455955685204E-05,-4.22020027640589E-07
STAD-US,SBS35,0,0
STAD-US,SBS36,0,0
STAD-US,SBS37,2.08432234309586E-05,-3.3311504189827E-07
STAD-US,SBS38,0,0
STAD-US,SBS39,0,0
STAD-US,SBS40,0,0
STAD-US,SBS41,3.26994240432554E-05,-4.09845300024741E-07
STAD-US,SBS42,0,0
STAD-US,SBS43,0,0
STAD-US,SBS44,-6.44944212343847E-06,2.4627078338677E-07
STAD-US,SBS45,0,0
STAD-US,SBS46,0,0
STAD-US,SBS47,0,0
STAD-US,SBS48,0,0
STAD-US,SBS49,0,0
STAD-US,SBS50,0,0
STAD-US,SBS51,0,0
STAD-US,SBS52,1.35876694705724E-06,7.40168622843856E-08
STAD-US,SBS53,0,0
STAD-US,SBS54,0,0
STAD-US,SBS55,0,0
STAD-US,SBS56,3.12533594583056E-05,-4.83367761214387E-07
STAD-US,SBS57,0,0
STAD-US,SBS58,0,0
STAD-US,SBS59,0,0
STAD-US,SBS60,0,0
STAD-US,SBS84,0,0
STAD-US,SBS85,0,0
STAD-US,SBS86,0,0
STAD-US,SBS87,0,0
STAD-US,SBS88,0,0
STAD-US,SBS89,0,0
STAD-US,SBS90,0,0
STAD-US,Unknown,8.79139886495939E-05,-9.58375657218293E-07
THCA-US,SBS1,5.79101290969641E-06,-7.47059345241245E-08
THCA-US,SBS2,2.78496307262906E-07,2.88972688869341E-08
THCA-US,SBS3,-1.25750096479482E-07,5.19105652063619E-09
THCA-US,SBS4,0,0
THCA-US,SBS5,1.6377432104995E-05,-5.66238216046535E-08
THCA-US,SBS6,0,0
THCA-US,SBS7a,0,0
THCA-US,SBS7b,0,0
THCA-US,SBS7c,0,0
THCA-US,SBS7d,0,0
THCA-US,SBS8,1.31825341091001E-05,-2.07722659788608E-07
THCA-US,SBS9,0,0
THCA-US,SBS10a,0,0
THCA-US,SBS10b,0,0
THCA-US,SBS11,0,0
THCA-US,SBS12,0,0
THCA-US,SBS13,-9.40136293640757E-08,1.83870583669706E-08
THCA-US,SBS14,0,0
THCA-US,SBS15,0,0
THCA-US,SBS16,0,0
THCA-US,SBS17a,0,0
THCA-US,SBS17b,0,0
THCA-US,SBS18,0,0
THCA-US,SBS19,0,0
THCA-US,SBS20,0,0
THCA-US,SBS21,0,0
THCA-US,SBS22,0,0
THCA-US,SBS23,2.04443061909633E-07,-2.70980088527899E-09
THCA-US,SBS24,0,0
THCA-US,SBS25,0,0
THCA-US,SBS26,0,0
THCA-US,SBS27,0,0
THCA-US,SBS28,0,0
THCA-US,SBS29,0,0
THCA-US,SBS30,-1.08241719127444E-07,6.86348897804486E-09
THCA-US,SBS31,0,0
THCA-US,SBS32,0,0
THCA-US,SBS33,0,0
THCA-US,SBS34,0,0
THCA-US,SBS35,0,0
THCA-US,SBS36,0,0
THCA-US,SBS37,0,0
THCA-US,SBS38,0,0
THCA-US,SBS39,0,0
THCA-US,SBS40,0,0
THCA-US,SBS41,0,0
THCA-US,SBS42,0,0
THCA-US,SBS43,0,0
THCA-US,SBS44,0,0
THCA-US,SBS45,0,0
THCA-US,SBS46,0,0
THCA-US,SBS47,0,0
THCA-US,SBS48,0,0
THCA-US,SBS49,0,0
THCA-US,SBS50,0,0
THCA-US,SBS51,0,0
THCA-US,SBS52,0,0
THCA-US,SBS53,0,0
THCA-US,SBS54,0,0
THCA-US,SBS55,0,0
THCA-US,SBS56,0,0
THCA-US,SBS57,0,0
THCA-US,SBS58,0,0
THCA-US,SBS59,0,0
THCA-US,SBS60,0,0
THCA-US,SBS84,0,0
THCA-US,SBS85,0,0
THCA-US,SBS86,0,0
THCA-US,SBS87,0,0
THCA-US,SBS88,0,0
THCA-US,SBS89,0,0
THCA-US,SBS90,0,0
THCA-US,Unknown,2.1317718828084E-06,-2.53544940495277E-08
