Signature,histone,pvalue_twosided,pvalue_greater,pvalue_lower
SBS37,H3K9me2,0.964541384555568,0.553048139092139,0.482270692277784
SBS38,H3K9me2,1,0.5,0.977249868051821
SBS39,H3K9me2,NA,1,1
SBS40,H3K9me2,0.78621232585647,0.608771831000586,0.393106162928235
SBS41,H3K9me2,0.674986713970489,0.687649800277905,0.337493356985245
SBS42,H3K9me2,NA,1,1
SBS43,H3K9me2,NA,1,1
SBS44,H3K9me2,0.201242620957724,0.100621310478862,0.949825876768855
SBS45,H3K9me2,NA,1,1
SBS46,H3K9me2,NA,1,1
SBS47,H3K9me2,NA,1,1
SBS48,H3K9me2,NA,1,1
SBS49,H3K9me2,NA,1,1
SBS50,H3K9me2,NA,1,1
SBS51,H3K9me2,NA,1,1
SBS52,H3K9me2,NA,1,1
SBS53,H3K9me2,NA,1,1
SBS54,H3K9me2,NA,1,1
SBS55,H3K9me2,NA,1,1
SBS56,H3K9me2,0.422678074170635,0.211339037085318,0.90927539613929
SBS57,H3K9me2,NA,1,1
SBS58,H3K9me2,1,0.814453315238651,0.5
SBS59,H3K9me2,NA,1,1
SBS60,H3K9me2,NA,1,1
SBS84,H3K9me2,NA,1,1
SBS85,H3K9me2,NA,1,1
SBS86,H3K9me2,NA,1,1
SBS87,H3K9me2,NA,1,1
SBS88,H3K9me2,NA,1,1
SBS89,H3K9me2,NA,1,1
SBS90,H3K9me2,NA,1,1
Unknown,H3K9me2,0.562792576466578,0.719569606235563,0.281396288233289
SBS1,H3K9me3,1.58025650571763E-243,7.90128252858813E-244,1
SBS2,H3K9me3,1.9041986265581E-88,9.52099313279048E-89,1
SBS3,H3K9me3,1.40385444128404E-74,7.01927220642021E-75,1
SBS4,H3K9me3,6.36486639568227E-37,3.18243319784113E-37,1
SBS5,H3K9me3,3.66896911183946E-57,1.83448455591973E-57,1
SBS6,H3K9me3,0.006494144720362,0.003247072360181,0.996755199909619
SBS7a,H3K9me3,9.44964148491338E-19,4.72482074245669E-19,1
SBS7b,H3K9me3,1.37826839320366E-14,6.89134196601832E-15,0.999999999999993
SBS7c,H3K9me3,1.77583831212367E-11,8.87919156061835E-12,0.999999999991285
SBS7d,H3K9me3,2.44456260674705E-11,1.22228130337353E-11,0.999999999987974
SBS8,H3K9me3,4.03842698653675E-07,2.01921349326838E-07,0.999999798129715
SBS9,H3K9me3,4.60655316042413E-05,0.999976994654312,2.30327658021206E-05
SBS10a,H3K9me3,0.052585584108956,0.026292792054478,0.973735988286028
SBS10b,H3K9me3,6.53052892857023E-07,3.26526446428512E-07,0.999999674494445
SBS11,H3K9me3,1,0.5,0.977249868051821
SBS12,H3K9me3,0.740245320802372,0.630026363633263,0.370122660401186
SBS13,H3K9me3,2.14675786780575E-53,1.07337893390287E-53,1
SBS14,H3K9me3,0.038843965725291,0.980659857135316,0.019421982862645
SBS15,H3K9me3,0.861609006208978,0.430804503104489,0.57115170770815
SBS16,H3K9me3,1.10981620167273E-08,0.999999994468114,5.54908100836363E-09
SBS17a,H3K9me3,8.09959603948622E-27,4.04979801974311E-27,1
SBS17b,H3K9me3,7.85994204699143E-25,3.92997102349572E-25,1
SBS18,H3K9me3,1.57804965461872E-22,7.8902482730936E-23,1
SBS19,H3K9me3,7.43778993554428E-11,0.999999999963959,3.71889496777214E-11
SBS20,H3K9me3,1.09148462865541E-16,5.45742314327707E-17,1
SBS21,H3K9me3,0.005303040766766,0.997439425078578,0.002651520383383
SBS22,H3K9me3,0.044469977329964,0.977778192699391,0.022234988664982
SBS23,H3K9me3,0.000398692557895,0.000199346278948,0.999802807246376
SBS24,H3K9me3,NA,1,1
SBS25,H3K9me3,NA,1,1
SBS26,H3K9me3,5.02222889787487E-05,2.51111444893743E-05,0.999975040597168
SBS27,H3K9me3,NA,1,1
SBS28,H3K9me3,4.73587073787793E-07,0.999999763683889,2.36793536893897E-07
SBS29,H3K9me3,0.422678074170635,0.90927539613929,0.211339037085318
SBS30,H3K9me3,5.8024621753268E-12,2.9012310876634E-12,0.999999999997108
SBS31,H3K9me3,0.123534253752569,0.061767126876285,0.951399455846883
SBS32,H3K9me3,0.00023126651526,0.999901331674376,0.00011563325763
SBS33,H3K9me3,4.21397933070926E-07,2.10698966535463E-07,0.999999801821046
SBS34,H3K9me3,4.10867925234369E-25,2.05433962617185E-25,1
SBS35,H3K9me3,4.56011537402214E-15,2.28005768701107E-15,0.999999999999998
SBS36,H3K9me3,0.010880201602828,0.005440100801414,0.994568524678006
SBS37,H3K9me3,1.91890500334762E-08,9.59452501673812E-09,0.999999990419008
SBS38,H3K9me3,1.28345507420666E-26,1,6.41727537103332E-27
SBS39,H3K9me3,0.01983255121909,0.990145746251389,0.009916275609545
SBS40,H3K9me3,5.64662736927973E-161,1,2.82331368463986E-161
SBS41,H3K9me3,2.14694020184597E-10,1.07347010092299E-10,0.999999999892765
SBS42,H3K9me3,NA,1,1
SBS43,H3K9me3,NA,1,1
SBS44,H3K9me3,1.50396435528316E-05,0.999992525736245,7.51982177641581E-06
SBS45,H3K9me3,1,0.5,0.977249868051821
SBS46,H3K9me3,NA,1,1
SBS47,H3K9me3,NA,1,1
SBS48,H3K9me3,NA,1,1
SBS49,H3K9me3,NA,1,1
SBS50,H3K9me3,NA,1,1
SBS51,H3K9me3,0.017291894347715,0.008645947173858,0.991482219006954
SBS52,H3K9me3,1.71518565745315E-17,8.57592828726574E-18,1
SBS53,H3K9me3,1,0.977249868051821,0.5
SBS54,H3K9me3,NA,1,1
SBS55,H3K9me3,NA,1,1
SBS56,H3K9me3,0.00121218176231,0.000606090881155,0.999394927313233
SBS57,H3K9me3,NA,1,1
SBS58,H3K9me3,2.63061357231216E-27,1.31530678615608E-27,1
SBS59,H3K9me3,NA,1,1
SBS60,H3K9me3,1.07362700322581E-13,0.999999999999947,5.36813501612906E-14
SBS84,H3K9me3,NA,1,1
SBS85,H3K9me3,NA,1,1
SBS86,H3K9me3,NA,1,1
SBS87,H3K9me3,NA,1,1
SBS88,H3K9me3,NA,1,1
SBS89,H3K9me3,NA,1,1
SBS90,H3K9me3,NA,1,1
Unknown,H3K9me3,4.12598604116887E-79,2.06299302058443E-79,1
SBS1,H3T11ph,0.009750431188513,0.995437404593111,0.004875215594256
SBS2,H3T11ph,0.187311701267768,0.093655850633884,0.914700614201685
SBS3,H3T11ph,0.893903721815722,0.446951860907861,0.587950915877011
SBS4,H3T11ph,0.833935414088552,0.662506643014755,0.416967707044276
SBS5,H3T11ph,0.483329775712675,0.763637891697132,0.241664887856338
SBS6,H3T11ph,1,0.977249868051821,0.5
SBS7a,H3T11ph,1,0.977249868051821,0.5
SBS7b,H3T11ph,1,0.5,0.977249868051821
SBS7c,H3T11ph,1,1,0.5
SBS7d,H3T11ph,1,0.977249868051821,0.5
SBS8,H3T11ph,1,0.5,0.814453315238651
SBS9,H3T11ph,0.422678074170635,0.90927539613929,0.211339037085318
SBS10a,H3T11ph,0.371093369522698,0.963180864939849,0.185546684761349
SBS10b,H3T11ph,0.371093369522698,0.963180864939849,0.185546684761349
SBS12,H3T11ph,0.25,1,0.125
SBS13,H3T11ph,0.116551957746077,0.058275978873039,0.948680112211546
SBS14,H3T11ph,NA,1,1
SBS15,H3T11ph,1,0.977249868051821,0.5
SBS16,H3T11ph,0.371093369522698,0.185546684761349,0.963180864939849
SBS17a,H3T11ph,0.8125,0.6875,0.40625
SBS17b,H3T11ph,0.84375,0.65625,0.421875
SBS18,H3T11ph,1,0.605365986932859,0.605365986932859
SBS19,H3T11ph,1,0.5,0.977249868051821
SBS20,H3T11ph,1,0.5,0.977249868051821
SBS21,H3T11ph,1,0.977249868051821,0.5
SBS22,H3T11ph,1,0.5,0.814453315238651
SBS23,H3T11ph,NA,1,1
SBS26,H3T11ph,1,0.5,0.977249868051821
SBS28,H3T11ph,1,0.605365986932859,0.605365986932859
SBS30,H3T11ph,NA,1,1
SBS33,H3T11ph,NA,1,1
SBS34,H3T11ph,1,0.977249868051821,0.5
SBS35,H3T11ph,1,0.977249868051821,0.5
SBS36,H3T11ph,1,0.5,0.977249868051821
SBS37,H3T11ph,1,0.5,0.814453315238651
SBS38,H3T11ph,NA,1,1
SBS39,H3T11ph,NA,1,1
SBS40,H3T11ph,0.509030913134488,0.254515456567244,0.753563159455148
SBS41,H3T11ph,0.201242620957724,0.949825876768855,0.100621310478862
SBS44,H3T11ph,1,0.977249868051821,0.5
SBS51,H3T11ph,NA,1,1
SBS52,H3T11ph,NA,1,1
SBS56,H3T11ph,1,0.977249868051821,0.5
SBS58,H3T11ph,NA,1,1
SBS60,H3T11ph,NA,1,1
Unknown,H3T11ph,0.003190977557097,0.001595488778548,0.998496401676675
SBS1,H4K12ac,1.85726328226999E-05,0.999991575605397,9.28631641134994E-06
SBS2,H4K12ac,0.140309233576715,0.070154616788357,0.934729649669645
SBS3,H4K12ac,0.016728700389705,0.993264401490893,0.008364350194852
SBS4,H4K12ac,0.799846105662473,0.663698091279242,0.399923052831237
SBS5,H4K12ac,0.108716515358537,0.054358257679269,0.947540368244518
SBS6,H4K12ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS7a,H4K12ac,1,0.977249868051821,0.5
SBS7b,H4K12ac,1,0.977249868051821,0.5
SBS7c,H4K12ac,1,1,0.5
SBS7d,H4K12ac,1,0.977249868051821,0.5
SBS8,H4K12ac,0.029382541109369,0.98831180497679,0.014691270554685
SBS9,H4K12ac,0.18144920772142,0.969315585430299,0.09072460386071
SBS10a,H4K12ac,1,1,0.5
SBS10b,H4K12ac,NA,1,1
SBS12,H4K12ac,0.25,0.9375,0.125
SBS13,H4K12ac,0.007744704507696,0.003872352253848,0.996683312268258
SBS14,H4K12ac,NA,1,1
SBS15,H4K12ac,NA,1,1
SBS16,H4K12ac,0.25,0.125,0.9375
SBS17a,H4K12ac,1,0.625,0.625
SBS17b,H4K12ac,1,0.5625,0.5625
SBS18,H4K12ac,0.100348246462291,0.97769514098753,0.050174123231145
SBS19,H4K12ac,1,0.977249868051821,0.5
SBS20,H4K12ac,NA,1,1
SBS21,H4K12ac,NA,1,1
SBS22,H4K12ac,0.855132140584706,0.708058789614817,0.427566070292353
SBS23,H4K12ac,NA,1,1
SBS26,H4K12ac,NA,1,1
SBS28,H4K12ac,0.5,1,0.25
SBS30,H4K12ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS33,H4K12ac,NA,1,1
SBS34,H4K12ac,1,0.814453315238651,0.5
SBS35,H4K12ac,0.18144920772142,0.969315585430299,0.09072460386071
SBS36,H4K12ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS37,H4K12ac,0.422678074170635,0.90927539613929,0.211339037085318
SBS38,H4K12ac,1,0.977249868051821,0.5
SBS39,H4K12ac,1,0.5,0.977249868051821
SBS40,H4K12ac,0.007981040730891,0.996270689309458,0.003990520365446
SBS41,H4K12ac,0.18144920772142,0.969315585430299,0.09072460386071
SBS44,H4K12ac,NA,1,1
SBS51,H4K12ac,NA,1,1
SBS52,H4K12ac,NA,1,1
SBS56,H4K12ac,1,0.977249868051821,0.5
SBS58,H4K12ac,1,0.977249868051821,0.5
SBS60,H4K12ac,NA,1,1
Unknown,H4K12ac,0.000290827127174,0.000145413563587,0.999865805672016
SBS1,H4K20me1,2.39596887815131E-75,1,1.19798443907565E-75
SBS2,H4K20me1,0.318455784624411,0.840927117113011,0.159227892312205
SBS3,H4K20me1,1.94684873857678E-06,0.999999036246282,9.73424369288392E-07
SBS4,H4K20me1,1.46854203492491E-11,0.999999999992811,7.34271017462455E-12
SBS5,H4K20me1,2.39782383661068E-36,1.19891191830534E-36,1
SBS6,H4K20me1,7.55039649125833E-05,0.999963107367966,3.77519824562916E-05
SBS7a,H4K20me1,1.2963067600216E-05,0.999994160590853,6.48153380010798E-06
SBS7b,H4K20me1,0.000781820859037,0.999633621002238,0.000390910429518
SBS7c,H4K20me1,0.000726513880058,0.999704998700869,0.000363256940029
SBS7d,H4K20me1,9.56917315705946E-05,0.9999590202103,4.78458657852973E-05
SBS8,H4K20me1,4.41720734398646E-28,1,2.20860367199323E-28
SBS9,H4K20me1,2.89093675324902E-06,0.999998592784954,1.44546837662451E-06
SBS10a,H4K20me1,0.100062307246651,0.950851036336686,0.050031153623325
SBS10b,H4K20me1,0.017095528525548,0.991687625130923,0.008547764262774
SBS11,H4K20me1,NA,1,1
SBS12,H4K20me1,0.000765394682752,0.999632180842055,0.000382697341376
SBS13,H4K20me1,0.005061635216607,0.002530817608303,0.997475319998431
SBS14,H4K20me1,0.518430986497965,0.749422260260895,0.259215493248982
SBS15,H4K20me1,0.00317265532163,0.001586327660815,0.998707760526198
SBS16,H4K20me1,3.64159107663419E-09,1.8207955383171E-09,0.999999998295962
SBS17a,H4K20me1,2.24862408031886E-06,0.999998921178327,1.12431204015943E-06
SBS17b,H4K20me1,0.90316212586706,0.45158106293353,0.550468516023438
SBS18,H4K20me1,2.79929666343235E-10,0.999999999867225,1.39964833171617E-10
SBS19,H4K20me1,0.045143342681176,0.022571671340588,0.979664413486007
SBS20,H4K20me1,0.746783895972503,0.373391947986251,0.63675179259722
SBS21,H4K20me1,0.093492483689836,0.046746241844918,0.959693592730723
SBS22,H4K20me1,0.000312151057642,0.999846948133214,0.000156075528821
SBS23,H4K20me1,0.000172480657582,0.999923657618117,8.6240328791093E-05
SBS24,H4K20me1,NA,1,1
SBS25,H4K20me1,NA,1,1
SBS26,H4K20me1,0.74567457014152,0.37283728507076,0.635317827624425
SBS27,H4K20me1,NA,1,1
SBS28,H4K20me1,8.2686862267444E-10,0.999999999606244,4.1343431133722E-10
SBS29,H4K20me1,1,0.5,0.977249868051821
SBS30,H4K20me1,0.214007826003436,0.107003913001718,0.894314233913425
SBS31,H4K20me1,1,0.5,0.977249868051821
SBS32,H4K20me1,0.008719255452889,0.99665385810588,0.004359627726445
SBS33,H4K20me1,NA,1,1
SBS34,H4K20me1,0.04424185557292,0.978173304877936,0.02212092778646
SBS35,H4K20me1,3.98569699869929E-06,0.999998136759231,1.99284849934964E-06
SBS36,H4K20me1,0.658027427144163,0.674182143373908,0.329013713572081
SBS37,H4K20me1,3.47957480713092E-10,0.999999999831505,1.73978740356546E-10
SBS38,H4K20me1,0.128185511608663,0.936923950029836,0.064092755804331
SBS39,H4K20me1,0.603446690142339,0.709497065652466,0.301723345071169
SBS40,H4K20me1,5.57348404929686E-44,1,2.78674202464843E-44
SBS41,H4K20me1,0.009276161050734,0.995407528671519,0.004638080525367
SBS42,H4K20me1,NA,1,1
SBS43,H4K20me1,NA,1,1
SBS44,H4K20me1,0.003730009627677,0.99825379371836,0.001865004813838
SBS45,H4K20me1,NA,1,1
SBS46,H4K20me1,NA,1,1
SBS47,H4K20me1,NA,1,1
SBS48,H4K20me1,NA,1,1
SBS49,H4K20me1,NA,1,1
SBS50,H4K20me1,NA,1,1
SBS51,H4K20me1,0.075926962982558,0.974043517532491,0.037963481491279
SBS52,H4K20me1,0.050057965493253,0.025028982746627,0.978113838118479
SBS53,H4K20me1,NA,1,1
SBS54,H4K20me1,NA,1,1
SBS55,H4K20me1,NA,1,1
SBS56,H4K20me1,4.81894232137375E-05,0.999977009074384,2.40947116068687E-05
SBS57,H4K20me1,NA,1,1
SBS58,H4K20me1,1.10918147903541E-08,0.999999994751655,5.54590739517706E-09
SBS59,H4K20me1,NA,1,1
SBS60,H4K20me1,1.53636924600988E-06,0.9999992975698,7.6818462300494E-07
SBS84,H4K20me1,NA,1,1
SBS85,H4K20me1,NA,1,1
SBS86,H4K20me1,NA,1,1
SBS87,H4K20me1,NA,1,1
SBS88,H4K20me1,NA,1,1
SBS89,H4K20me1,NA,1,1
SBS90,H4K20me1,NA,1,1
Unknown,H4K20me1,6.65833070098475E-26,3.32916535049238E-26,1
SBS1,H4K5ac,1.78388838746738E-10,0.999999999914151,8.91944193733689E-11
SBS2,H4K5ac,0.616971891744966,0.308485945872483,0.695901988832929
SBS3,H4K5ac,0.010549187712342,0.995265229915206,0.005274593856171
SBS4,H4K5ac,0.660281507172254,0.688369277389334,0.330140753586127
SBS5,H4K5ac,0.917500926690313,0.458750463345156,0.543117357062833
SBS6,H4K5ac,0.075926962982558,0.974043517532491,0.037963481491279
SBS7a,H4K5ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS7b,H4K5ac,0.18144920772142,0.969315585430299,0.09072460386071
SBS7c,H4K5ac,1,0.814453315238651,0.5
SBS7d,H4K5ac,1,0.814453315238651,0.5
SBS8,H4K5ac,0.531552605390919,0.745499922091142,0.265776302695459
SBS9,H4K5ac,0.589638551626567,0.294819275813283,0.79075388327659
SBS10a,H4K5ac,0.855132140584706,0.708058789614817,0.427566070292353
SBS10b,H4K5ac,0.18144920772142,0.969315585430299,0.09072460386071
SBS11,H4K5ac,NA,1,1
SBS12,H4K5ac,0.051912964935018,0.982694721242146,0.025956482467509
SBS13,H4K5ac,0.005829762948664,0.002914881474332,0.997222181083875
SBS14,H4K5ac,1,0.977249868051821,0.5
SBS15,H4K5ac,NA,1,1
SBS16,H4K5ac,0.108319380730004,0.054159690365002,0.962036518508721
SBS17a,H4K5ac,0.29450739368011,0.895793598157926,0.147253696840055
SBS17b,H4K5ac,0.918812683274642,0.459406341637321,0.580768109038768
SBS18,H4K5ac,0.00915168885265,0.996783024710518,0.004575844426325
SBS19,H4K5ac,1,0.814453315238651,0.5
SBS20,H4K5ac,1,0.977249868051821,0.5
SBS21,H4K5ac,NA,1,1
SBS22,H4K5ac,0.905695442034309,0.593648156935782,0.452847721017155
SBS23,H4K5ac,1,0.5,0.977249868051821
SBS24,H4K5ac,NA,1,1
SBS25,H4K5ac,NA,1,1
SBS26,H4K5ac,1,0.977249868051821,0.5
SBS27,H4K5ac,NA,1,1
SBS28,H4K5ac,0.799846105662473,0.399923052831237,0.663698091279242
SBS29,H4K5ac,NA,1,1
SBS30,H4K5ac,0.529368106184798,0.799160916765113,0.264684053092399
SBS31,H4K5ac,NA,1,1
SBS32,H4K5ac,NA,1,1
SBS33,H4K5ac,NA,1,1
SBS34,H4K5ac,0.075926962982558,0.974043517532491,0.037963481491279
SBS35,H4K5ac,0.855132140584706,0.427566070292353,0.708058789614817
SBS36,H4K5ac,0.674986713970489,0.337493356985245,0.735315946907601
SBS37,H4K5ac,0.352542137499713,0.176271068749856,0.864050644590176
SBS38,H4K5ac,0.280712665268496,0.911235073793923,0.140356332634248
SBS39,H4K5ac,1,0.814453315238651,0.5
SBS40,H4K5ac,0.241682219701093,0.120841109850546,0.880596755319986
SBS41,H4K5ac,0.12608955395259,0.946099087312317,0.063044776976295
SBS42,H4K5ac,NA,1,1
SBS43,H4K5ac,NA,1,1
SBS44,H4K5ac,1,0.977249868051821,0.5
SBS45,H4K5ac,NA,1,1
SBS46,H4K5ac,NA,1,1
SBS47,H4K5ac,NA,1,1
SBS48,H4K5ac,NA,1,1
SBS49,H4K5ac,NA,1,1
SBS50,H4K5ac,NA,1,1
SBS51,H4K5ac,NA,1,1
SBS52,H4K5ac,1,0.5,0.977249868051821
SBS53,H4K5ac,NA,1,1
SBS54,H4K5ac,NA,1,1
SBS55,H4K5ac,NA,1,1
SBS56,H4K5ac,0.855132140584706,0.708058789614817,0.427566070292353
SBS57,H4K5ac,NA,1,1
SBS58,H4K5ac,0.201242620957724,0.949825876768855,0.100621310478862
SBS59,H4K5ac,NA,1,1
SBS60,H4K5ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS84,H4K5ac,NA,1,1
SBS85,H4K5ac,NA,1,1
SBS86,H4K5ac,NA,1,1
SBS87,H4K5ac,NA,1,1
SBS88,H4K5ac,NA,1,1
SBS89,H4K5ac,NA,1,1
SBS90,H4K5ac,NA,1,1
Unknown,H4K5ac,0.003804207734516,0.001902103867258,0.998125713723418
SBS1,H4K8ac,3.55339154610422E-25,1,1.77669577305211E-25
SBS2,H4K8ac,0.003925801403983,0.001962900701991,0.998053162383582
SBS3,H4K8ac,0.644560653180888,0.679908175411807,0.322280326590444
SBS4,H4K8ac,0.795161776184414,0.606766504529722,0.397580888092207
SBS5,H4K8ac,0.00398754116362,0.00199377058181,0.998012398475044
SBS6,H4K8ac,0.00401073735023,0.998236080873975,0.002005368675115
SBS7a,H4K8ac,0.02249427122245,0.992875960163826,0.011247135611225
SBS7b,H4K8ac,0.020862582332766,0.992866906649277,0.010431291166383
SBS7c,H4K8ac,0.142213241936393,0.953253758155082,0.071106620968196
SBS7d,H4K8ac,0.107327557761612,0.959971040007783,0.053663778880806
SBS8,H4K8ac,0.00044462327097,0.999781389934843,0.000222311635485
SBS9,H4K8ac,0.021902220170654,0.989657428423725,0.010951110085327
SBS10a,H4K8ac,0.504903176723131,0.771937074143239,0.252451588361565
SBS10b,H4K8ac,0.014266186701447,0.995208421676274,0.007133093350723
SBS11,H4K8ac,NA,1,1
SBS12,H4K8ac,0.721000361119181,0.651579313590817,0.36050018055959
SBS13,H4K8ac,3.23902004789681E-06,1.6195100239484E-06,0.999998405787992
SBS14,H4K8ac,0.100348246462291,0.97769514098753,0.050174123231145
SBS15,H4K8ac,1,0.5,0.977249868051821
SBS16,H4K8ac,0.002040751104813,0.001020375552406,0.999085569618503
SBS17a,H4K8ac,0.827622518387147,0.413811259193574,0.603070239402013
SBS17b,H4K8ac,0.084156447786884,0.042078223893442,0.960152665943145
SBS18,H4K8ac,0.027358330156161,0.987234548827804,0.01367916507808
SBS19,H4K8ac,0.22127181567247,0.110635907836235,0.907428137921063
SBS20,H4K8ac,0.105645429201877,0.970470885454732,0.052822714600939
SBS21,H4K8ac,1,0.5,0.977249868051821
SBS22,H4K8ac,0.231891842274368,0.888439525551908,0.115945921137184
SBS23,H4K8ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS24,H4K8ac,NA,1,1
SBS25,H4K8ac,NA,1,1
SBS26,H4K8ac,0.201242620957724,0.949825876768855,0.100621310478862
SBS27,H4K8ac,NA,1,1
SBS28,H4K8ac,0.383750269517673,0.819788002275873,0.191875134758837
SBS29,H4K8ac,NA,1,1
SBS30,H4K8ac,0.85700537723392,0.42850268861696,0.580906274898475
SBS31,H4K8ac,NA,1,1
SBS32,H4K8ac,1,0.977249868051821,0.5
SBS33,H4K8ac,NA,1,1
SBS34,H4K8ac,0.012099342656934,0.994451805152584,0.006049671328467
SBS35,H4K8ac,0.258486052233535,0.883516970146597,0.129243026116767
SBS36,H4K8ac,0.218401125676539,0.109200562838269,0.899398007050616
SBS37,H4K8ac,1,0.5,0.518878121374474
SBS38,H4K8ac,0.138683310508103,0.936278417992198,0.069341655254051
SBS39,H4K8ac,0.29450739368011,0.895793598157926,0.147253696840055
SBS40,H4K8ac,0.903565444498322,0.451782722249161,0.548844430461513
SBS41,H4K8ac,0.011409031285378,0.994637564564567,0.005704515642689
SBS42,H4K8ac,NA,1,1
SBS43,H4K8ac,NA,1,1
SBS44,H4K8ac,0.100348246462291,0.050174123231145,0.97769514098753
SBS45,H4K8ac,NA,1,1
SBS46,H4K8ac,NA,1,1
SBS47,H4K8ac,NA,1,1
SBS48,H4K8ac,NA,1,1
SBS49,H4K8ac,NA,1,1
SBS50,H4K8ac,NA,1,1
SBS51,H4K8ac,0.280712665268496,0.911235073793923,0.140356332634248
SBS52,H4K8ac,0.583882420770365,0.291941210385183,0.819344785736911
SBS53,H4K8ac,NA,1,1
SBS54,H4K8ac,NA,1,1
SBS55,H4K8ac,NA,1,1
SBS56,H4K8ac,0.674986713970489,0.337493356985245,0.687649800277905
SBS57,H4K8ac,NA,1,1
SBS58,H4K8ac,0.002097643403459,0.999151863820012,0.001048821701729
SBS59,H4K8ac,NA,1,1
SBS60,H4K8ac,0.610298655976554,0.729591047878691,0.305149327988277
SBS84,H4K8ac,NA,1,1
SBS85,H4K8ac,NA,1,1
SBS86,H4K8ac,NA,1,1
SBS87,H4K8ac,NA,1,1
SBS88,H4K8ac,NA,1,1
SBS89,H4K8ac,NA,1,1
SBS90,H4K8ac,NA,1,1
Unknown,H4K8ac,3.90434729270788E-11,1.95217364635394E-11,0.999999999980603
SBS1,H4K91ac,8.58101715321934E-10,0.999999999586142,4.29050857660967E-10
SBS2,H4K91ac,0.004654484738391,0.002327242369195,0.997756258143761
SBS3,H4K91ac,0.69506336282602,0.666156892127209,0.34753168141301
SBS4,H4K91ac,0.19843152794691,0.906714419053328,0.099215763973455
SBS5,H4K91ac,2.80978434020037E-06,1.40489217010018E-06,0.999998628243446
SBS6,H4K91ac,0.008045237486562,0.997039231487926,0.004022618743281
SBS7a,H4K91ac,0.100348246462291,0.97769514098753,0.050174123231145
SBS7b,H4K91ac,0.18144920772142,0.969315585430299,0.09072460386071
SBS7c,H4K91ac,1,0.814453315238651,0.5
SBS7d,H4K91ac,0.422678074170635,0.90927539613929,0.211339037085318
SBS8,H4K91ac,0.004350139959686,0.997949504743989,0.002175069979843
SBS9,H4K91ac,0.02249427122245,0.992875960163826,0.011247135611225
SBS10a,H4K91ac,0.18144920772142,0.969315585430299,0.09072460386071
SBS10b,H4K91ac,0.18144920772142,0.969315585430299,0.09072460386071
SBS11,H4K91ac,NA,1,1
SBS12,H4K91ac,0.62406453246517,0.735693937372156,0.312032266232585
SBS13,H4K91ac,0.000293140507354,0.000146570253677,0.999862083015525
SBS14,H4K91ac,1,0.977249868051821,0.5
SBS15,H4K91ac,1,0.5,0.977249868051821
SBS16,H4K91ac,0.029973973586556,0.014986986793278,0.989568708833617
SBS17a,H4K91ac,0.075926962982558,0.037963481491279,0.974043517532491
SBS17b,H4K91ac,0.271898710819648,0.135949355409824,0.897553053091811
SBS18,H4K91ac,0.107327557761612,0.053663778880806,0.959971040007783
SBS19,H4K91ac,1,0.5,0.606296754666865
SBS20,H4K91ac,1,0.5,0.814453315238651
SBS21,H4K91ac,1,0.5,0.977249868051821
SBS22,H4K91ac,0.398304593395588,0.199152296697794,0.824735545508833
SBS23,H4K91ac,1,0.5,0.814453315238651
SBS24,H4K91ac,NA,1,1
SBS25,H4K91ac,NA,1,1
SBS26,H4K91ac,0.371093369522698,0.185546684761349,0.963180864939849
SBS27,H4K91ac,NA,1,1
SBS28,H4K91ac,0.29450739368011,0.895793598157926,0.147253696840055
SBS29,H4K91ac,NA,1,1
SBS30,H4K91ac,0.722282962716192,0.361141481358096,0.682206938860617
SBS31,H4K91ac,NA,1,1
SBS32,H4K91ac,NA,1,1
SBS33,H4K91ac,NA,1,1
SBS34,H4K91ac,0.22127181567247,0.907428137921063,0.110635907836235
SBS35,H4K91ac,0.201242620957724,0.949825876768855,0.100621310478862
SBS36,H4K91ac,0.589638551626567,0.79075388327659,0.294819275813283
SBS37,H4K91ac,0.107327557761612,0.959971040007783,0.053663778880806
SBS38,H4K91ac,0.799846105662473,0.399923052831237,0.663698091279242
SBS39,H4K91ac,NA,1,1
SBS40,H4K91ac,0.013156300113162,0.993559781625469,0.006578150056581
SBS41,H4K91ac,0.075560567525941,0.970987990026889,0.037780283762971
SBS42,H4K91ac,NA,1,1
SBS43,H4K91ac,NA,1,1
SBS44,H4K91ac,0.371093369522698,0.185546684761349,0.963180864939849
SBS45,H4K91ac,NA,1,1
SBS46,H4K91ac,NA,1,1
SBS47,H4K91ac,NA,1,1
SBS48,H4K91ac,NA,1,1
SBS49,H4K91ac,NA,1,1
SBS50,H4K91ac,NA,1,1
SBS51,H4K91ac,NA,1,1
SBS52,H4K91ac,1,0.5,0.814453315238651
SBS53,H4K91ac,NA,1,1
SBS54,H4K91ac,NA,1,1
SBS55,H4K91ac,NA,1,1
SBS56,H4K91ac,0.787406490666269,0.705180724186717,0.393703245333135
SBS57,H4K91ac,NA,1,1
SBS58,H4K91ac,0.271898710819648,0.897553053091811,0.135949355409824
SBS59,H4K91ac,NA,1,1
SBS60,H4K91ac,0.855132140584706,0.708058789614817,0.427566070292353
