Dataset,Sample,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
Clonal,0bfd1043-817e-e3e4-e050-11ac0c4860c5,0.028643861,0.015738001,0.5047154,0,0.062273115,0,0,0,0,0,0.282477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011332592,0,0,0,0,0,0.01505388,0,0,0,0,0,0,0,0,0,0.079766154,0.99549246
Clonal,0bfd1043-8180-e3e4-e050-11ac0c4860c5,0.12349501,0.011394806,0.11973757,0,0.10965218,0,0,0,0,0,0.36120617,0,0,0,0,0,0,0,0,0,0,0,0.048198443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010217782,0,0,0,0.15749626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058601797,0.99931
Clonal,0bfd1043-8181-e3e4-e050-11ac0c4860c5,0.0879088,0.017574543,0.12025575,0,0.04571878,0,0,0,0,0,0.3516164,0,0,0,0,0,0,0,0,0,0,0,0.036927365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011073723,0,0,0,0.26795268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060971975,0.9974215
Clonal,0bfd1043-8183-e3e4-e050-11ac0c4860c5,0.040845994,0,0.081280164,0,0.03507644,0,0,0,0,0,0.2423456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55850375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04194808,0.99938726
Clonal,0bfd1043-8187-e3e4-e050-11ac0c4860c5,0.14164254,0,0,0,0.3530762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41631415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028078074,0,0,0,0,0,0,0,0,0,0.060889006,0.9970866
Clonal,0bfd1043-8189-e3e4-e050-11ac0c4860c5,0.14841543,0,0,0,0.30065063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5213252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029608727,0.99963045
Clonal,0bfd1068-3fc3-a95b-e050-11ac0c4860c3,0.10341263,0.01771898,0,0,0,0.16506734,0.07000499,0,0.024342166,0,0,0,0.108561516,0,0,0.018399121,0,0,0.026558334,0.062268835,0.033957526,0.018257657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029238341,0.012900209,0.0140383635,0,0,0,0,0,0,0,0,0,0,0,0,0.017843172,0,0.014533228,0.08795217,0,0.034475468,0,0,0.01920717,0,0,0.013235471,0,0.015023536,0,0.010654287,0.051967334,0,0,0,0,0.030382156,0.21426652
Clonal,0bfd1068-3fc5-a95b-e050-11ac0c4860c3,0.2383667,0,0,0,0.3589419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015594878,0,0,0,0,0,0,0,0,0,0,0.34314376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012151831,0,0,0,0,0,0,0,0,0,0.031800926,0.9906076
Clonal,0bfd1068-3fca-a95b-e050-11ac0c4860c3,0.27048323,0,0,0,0.5698138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029959913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09044842,0.011531933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027762651,0.9984831
Clonal,0bfd1068-3fcd-a95b-e050-11ac0c4860c3,0.24194445,0,0,0,0.6241195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104720995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029215038,0.9837535
Clonal,0bfd1068-3fcf-a95b-e050-11ac0c4860c3,0.26743093,0,0,0,0.56517166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12329619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04410124,0.9932174
Clonal,0bfd1068-3fd5-a95b-e050-11ac0c4860c3,0.21648574,0,0,0,0.49643525,0,0,0,0,0,0,0.016673893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2059916,0.01983724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044576287,0.9952815
Clonal,0bfd1068-3fd8-a95b-e050-11ac0c4860c3,0.061786443,0,0,0,0.6135965,0,0,0,0,0,0,0.03408688,0,0,0,0,0,0,0,0,0,0,0.016585086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014349788,0,0,0.017776605,0,0,0.11777993,0.059902765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06413597,0.9175362
Clonal,0bfd1068-3fdd-a95b-e050-11ac0c4860c3,0.102308676,0,0,0,0.34106356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062824614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33946392,0.11165678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04268247,0.998769
Clonal,0bfd1068-3fdf-a95b-e050-11ac0c4860c3,0.1443466,0,0.11247067,0,0.17565612,0,0,0,0,0,0.44240585,0,0,0,0,0,0,0,0,0,0,0,0.030760644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028517814,0,0,0,0,0,0,0,0,0,0,0.011976994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053865314,0.99848866
Clonal,0bfd1068-3fe1-a95b-e050-11ac0c4860c3,0.033923164,0,0.022592181,0,0.022692094,0,0,0,0,0,0.55325097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34930274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018238902,0.9992495
Clonal,0bfd1068-3fe4-a95b-e050-11ac0c4860c3,0.19277938,0,0,0,0.30848408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03656815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44005555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022112846,0.9993358
Clonal,0bfd1068-3fe6-a95b-e050-11ac0c4860c3,0.12500387,0,0,0,0.74139094,0,0,0,0,0,0.028002288,0,0,0,0,0,0,0,0,0,0,0,0.027144924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014185271,0.021223908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04304886,0.99907756
Clonal,0bfe2ac9-0aec-c248-e050-11ac0d487e1c,0.29080886,0,0,0,0.5701784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048041016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059366073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03160572,0.99648464
Clonal,0bfe2ac9-0aee-c248-e050-11ac0d487e1c,0.07592521,0,0,0,0.33464935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54754823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04187715,0.9168295
Clonal,0bfe2ac9-0af3-c248-e050-11ac0d487e1c,0.023285676,0.018465001,0.48005682,0,0.051931858,0,0,0,0,0,0.019206969,0.034342483,0,0,0,0,0.016508989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32731724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028884947,0.9987066
Clonal,0bfe2ac9-0af5-c248-e050-11ac0d487e1c,0.059102993,0.010673102,0,0,0.2927734,0,0,0,0,0,0,0.017744133,0,0,0,0,0,0,0,0,0,0.016639423,0.044476192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46491596,0.04775734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04591745,0.99884135
Clonal,0bfe2ac9-0af8-c248-e050-11ac0d487e1c,0.0437555,0,0,0,0.29031834,0,0,0,0,0,0,0.035641048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012050193,0,0,0.5091877,0.076030694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033016503,0.8075595
Clonal,0bfe2ac9-0afa-c248-e050-11ac0d487e1c,0.20153119,0,0,0,0.2779745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03557225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45067334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03424877,0.9235761
Clonal,0bfe2ac9-0afd-c248-e050-11ac0d487e1c,0.23454933,0,0,0,0.6870754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025052227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021028494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03229451,0.99445987
Clonal,0bfe2ac9-0aff-c248-e050-11ac0d487e1c,0.16971351,0,0,0,0.2794428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013852118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49557367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012826735,0,0,0,0,0,0,0,0,0,0.028591216,0.99785185
Clonal,0bfebf9f-c779-e57d-e050-11ac0d487827,0.0336281,0.01006316,0,0,0.24139151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02585385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6022944,0.048790675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03797829,0.9962681
Clonal,0bfebf9f-c77d-e57d-e050-11ac0d487827,0.05813673,0,0.0148986755,0,0.18083887,0,0,0,0,0,0.6098573,0,0,0,0,0,0,0,0,0,0,0,0.015956173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060944177,0.013377325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045990825,0.9995178
Clonal,0bfebf9f-c77f-e57d-e050-11ac0d487827,0.025313554,0.048521817,0.19110857,0,0.6209863,0,0,0,0,0,0,0,0,0,0,0,0.041756812,0,0,0,0,0,0.021555496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010533294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040224195,0.68676585
Clonal,0bfebf9f-c781-e57d-e050-11ac0d487827,0.20612141,0,0,0,0.7106535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01702276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102497395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05595261,0.64680177
Clonal,0bfebf9f-c783-e57d-e050-11ac0d487827,0.17132996,0,0,0,0.23818398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010134946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550785,0.010804421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018761694,0.99962926
Clonal,0c0038ff-6cc4-b0b0-e050-11ac0d483d73,0.08095551,0,0,0,0.2677875,0,0,0,0,0,0,0.019771507,0,0,0,0,0,0,0,0,0,0,0.034138262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44218996,0.10856662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046590626,0.9731005
Clonal,0c0038ff-6cc6-b0b0-e050-11ac0d483d73,0.0922523,0,0,0,0.23269546,0,0,0,0,0,0,0.01760846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60658807,0.010981723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039873958,0.99245137
Clonal,0c0038ff-6cc8-b0b0-e050-11ac0d483d73,0.23187299,0,0,0,0.64401025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047740392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035552785,0.012475258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028348327,0.9980259
Clonal,0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d,0.3457549,0,0,0,0.411606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21677065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012376256,0,0,0,0,0,0,0,0,0,0.013492167,0.88287663
Clonal,0cb4356c-b5d6-4541-b048-ff6d4b3a5d26,0.23441768,0,0,0,0.28443167,0,0,0,0,0,0.014403747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43754682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029200077,0.9985258
Clonal,0cf9bbc2-cbd5-4b64-8d90-cfa416307b39,0.25723016,0,0,0,0.24228366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010171598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46565396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024660647,0.92420465
Clonal,0d0793c1-df1b-4db1-ba36-adcb960cc0f5,0.050249584,0,0,0,0,0,0,0,0.04722433,0,0.20982207,0,0.01141837,0.013318925,0,0,0,0.026942285,0,0,0.037115604,0.015003424,0,0.019723874,0,0,0,0,0,0,0,0,0,0,0,0,0.016635219,0.011018292,0,0,0,0.12775105,0.015378753,0.057530068,0,0,0,0,0,0,0,0,0,0.016357565,0,0,0,0,0,0,0,0,0,0,0,0.06965567,0,0,0,0,0.23435642,0,0.020498455,0.47863424
Clonal,0d569bd5-418d-4d72-87ca-8e14668c2119,0.043280058,0,0,0,0.4561602,0,0,0,0,0,0,0.44157362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016551085,0,0,0.020724691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021710336,0.6659656
Clonal,0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0,0.14332975,0,0,0,0.0695242,0,0,0,0,0,0.040695626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7101264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036324024,0.9971244
Clonal,0dd39eca-c623-11e3-bf01-24c6515278c0,0,0,0,0,0.552608,0,0,0,0,0,0,0,0,0,0,0.3282152,0,0,0,0,0,0,0,0,0,0,0.040855516,0,0,0,0,0,0,0,0,0,0,0,0,0.02206204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056259215,0.9908923
Clonal,0e1e628b-823a-4861-aa95-bed2fada7349,0.3664472,0,0,0,0.22131853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40034717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118870735,0.9779996
Clonal,0e7ac212-0469-4f17-9432-205ab1831257,0.028490504,0,0.016643306,0.016404761,0.83732146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105645545,0.022863278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06771213,0.9978058
Clonal,0e7f46ca-6f5c-4538-b6d6-00af65d57fcf,0.018417243,0,0,0,0.11791842,0.013166136,0,0,0,0,0,0.014641117,0,0,0,0,0,0,0,0,0.16681086,0.4213886,0,0,0,0,0,0,0,0,0,0,0.15889403,0,0,0,0,0,0,0,0,0.031425565,0,0,0.02385077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03348732,0.9975701
Clonal,0e872e0d-4711-4364-a5d0-6beeb6fd3ff2,0.0155842155,0,0,0,0.42809224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15664311,0.35942736,0,0,0,0,0,0,0,0,0,0,0.0103656035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029887438,0.9999963
Clonal,0eeafcd6-c623-11e3-bf01-24c6515278c0,0,0,0,0.06849712,0,0,0.03705864,0,0,0,0,0.024779359,0.021664558,0,0,0.17241684,0,0,0,0,0,0,0,0,0.012772113,0.03712063,0.014482418,0,0,0,0.0968381,0.015022647,0,0.060729396,0,0,0,0,0,0,0,0.059666965,0,0.02180421,0,0,0.05597669,0,0,0,0,0,0,0,0,0.07003293,0,0,0.01165786,0,0,0.057817418,0,0,0,0.032171737,0,0,0,0.073840976,0,0,0.0556494,0.27307978
Clonal,0efee3f3-313b-44eb-b3b0-af975a1ded82,0.05189852,0,0,0,0.42427328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5049082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018920004,0.9996278
Clonal,108749d2-5c62-4ef1-92df-aec6941ba53b,0,0,0,0,0,0,0.7163026,0.2563861,0.010182557,0.011914491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005214274,0.9997832
Clonal,10cb8ac6-c622-11e3-bf01-24c6515278c0,0.010233059,0.05615855,0,0,0,0.027961018,0,0,0,0.14569701,0.019934092,0,0,0,0,0,0.015592088,0,0,0.074541256,0.034045555,0,0.024792798,0.017080164,0,0,0.024144536,0,0,0,0,0.024167158,0,0,0.02752153,0,0.0150188245,0,0.051799115,0,0,0.042614575,0,0,0,0,0,0,0.17576438,0,0.099266246,0,0,0,0,0,0.018278468,0.044080522,0,0.014358509,0,0.013080899,0,0.022872647,0,0,0,0,0,0,0,0,0.0009970069,0.0024375755
Clonal,10db2142-c623-11e3-bf01-24c6515278c0,0.017985178,0,0,0,0,0,0,0,0,0,0,0,0,0.018481085,0,0.15254465,0.015964342,0,0,0,0,0,0,0.0753952,0,0,0.07833866,0,0,0,0,0.048568215,0.05767515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05951249,0,0,0,0.12919429,0,0.054756768,0,0.14020912,0,0.06588562,0,0,0,0,0,0,0.03818584,0.035109255,0,0,0,0.012194157,0.27468196
Clonal,11473a98-d953-45f9-abf5-709b68a4bae8,0.034338795,0,0,0,0.8816074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01469897,0.011205168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058149636,0.9758984
Clonal,1157a548-6770-4c89-a84c-bcf6f0e96ea8,0.09187805,0,0.06051837,0,0.8012791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04632449,0.9908256
Clonal,1193a9c4-5aab-4cd7-a690-60c96bd1172d,0.05640191,0,0,0,0,0,0,0,0,0.03463374,0,0,0.027408857,0,0,0,0,0,0.066207446,0.013793814,0,0,0.033306584,0.12772176,0,0.019555511,0.03744262,0,0,0,0,0,0,0,0,0,0.036147032,0,0,0,0,0.013023755,0.049809135,0,0,0,0,0,0,0,0,0,0,0,0.0825006,0,0,0,0.080260344,0,0.01055836,0.012532312,0.14431494,0.040797707,0,0,0,0,0,0.026302798,0.035204027,0,0.052076697,0.072205685
Clonal,11ae45fb-05f6-425a-9295-d50d13407006,0.2077842,0.014393822,0,0,0.684582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05032406,0,0.010067196,0,0,0,0,0,0,0,0.032848716,0.97100306
Clonal,120f01d1-8884-4aca-a1cb-36b207b2aa3a,0.072263785,0,0,0,0.37984222,0,0,0,0,0,0,0.032347295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03489893,0,0,0.4584521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022195697,0.9994647
Clonal,122bf0a9-8052-49da-a9d7-0e5de9ab7032,0.2402351,0,0,0,0.38176355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017448489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33410597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026446879,0.71176386
Clonal,123c9d1c-72ba-4d82-8e57-d5caa52a40ba,0.07071634,0.015517082,0.022438642,0,0.32695967,0,0,0,0,0,0,0,0,0,0,0,0.017380482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52373576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02325201,0.99995077
Clonal,124d5b04-4588-44c3-9c00-61e064cf1bdb,0.025767805,0,0,0,0.2243771,0.04604469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029450702,0.016497882,0,0,0.5236316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08502683,0,0,0,0,0,0,0,0,0,0,0,0.049203455,0.9581907
Clonal,12874085-a596-41ae-b4cd-817cb1ebb278,0.017529227,0,0.02453721,0,0.18252274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7017752,0.036303446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037332118,0.7097678
Clonal,129459c1-38be-45da-bb87-18848c97c544,0.17403756,0,0,0,0.36592644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378703,0.016394794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020997979,0,0,0,0,0,0,0,0,0,0.043940187,0.99864274
Clonal,1295947c-c623-11e3-bf01-24c6515278c0,0,0,0,0.2367418,0.4190578,0,0,0,0,0,0,0,0,0,0,0.30291262,0,0,0,0.010233994,0,0,0,0,0,0,0.015094447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015959382,0.99191064
Clonal,129d2c6c-6688-4b29-bfa7-8df3fe77b25a,0.25086704,0,0,0,0.66789216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015142075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045909464,0,0,0,0,0,0,0,0,0,0.020189226,0.5802451
Clonal,12ae2ba1-9484-47fe-8a3f-bba94a6abe0c,0.08818452,0,0,0.017853774,0,0,0,0,0.06789353,0,0.032445997,0,0.025335854,0,0,0,0,0,0,0,0.013746185,0,0,0,0,0.014572765,0.024907948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010104877,0.018365063,0,0,0,0.038584553,0.047043808,0,0,0.10952682,0,0,0,0,0,0,0,0.10304298,0,0,0,0.18197876,0,0.028707564,0,0,0.042163983,0.103481166,0,0,0,0.03205979,0.39939937
