"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RAB141",4.41879001866378e-12,0.416611943323064,0.256,0.095,1.32886272231276e-07,"14","RAB14"
"YAF2",4.54935734281261e-08,0.416565833954794,0.678,0.429,0.00136812823370403,"14","YAF2"
"ZNF280D",3.62615144863968e-11,0.416376206259843,0.787,0.452,1.09049252514941e-06,"14","ZNF280D"
"SLC35F11",7.70390664708552e-09,0.416029179142708,0.327,0.155,0.000231679584597803,"14","SLC35F1"
"PRPF38A1",4.121771973172e-07,0.415820441637032,0.123,0.045,0.0123954048549202,"14","PRPF38A"
"PGR1",3.35695442322233e-12,0.415725634563288,0.303,0.119,1.00953690369565e-07,"14","PGR"
"HDHD31",6.19356204897518e-07,0.415601726241369,0.185,0.08,0.0186258991498831,"14","HDHD3"
"DOP1A",9.30976470236066e-11,0.415438118812827,0.63,0.334,2.79972553894092e-06,"14","DOP1A"
"RNGTT",2.20189841332897e-10,0.415268787564268,0.493,0.243,6.6217690984042e-06,"14","RNGTT"
"PURA1",3.48603588263522e-08,0.414701518596056,0.256,0.115,0.00104835557098489,"14","PURA"
"CTBP2",6.56544841154612e-11,0.41469351839829,0.668,0.371,1.97442730080426e-06,"14","CTBP2"
"LMBR1",2.25550178097785e-11,0.414207086132272,0.545,0.271,6.78297050593469e-07,"14","LMBR1"
"TMEM140",4.50723983516664e-11,0.414183908180884,0.209,0.075,1.35546223562967e-06,"14","TMEM140"
"ZNF250",6.40109488509594e-08,0.414054090261121,0.152,0.057,0.0019250012647949,"14","ZNF250"
"ACSL1",8.8286519328258e-22,0.414050952372582,0.839,0.394,2.6550404957587e-17,"14","ACSL1"
"SYNPO1",1.43683085012169e-13,0.413687636432466,0.573,0.263,4.32098141557097e-09,"14","SYNPO"
"KLHL281",3.32107445537657e-08,0.413658502615909,0.19,0.076,0.000998746720965395,"14","KLHL28"
"HIPK3",8.03195499869216e-10,0.413524540459706,0.787,0.492,2.41544982675669e-05,"14","HIPK3"
"HNRNPD1",1.22444784501094e-14,0.413096450469732,0.521,0.225,3.6822820043014e-10,"14","HNRNPD"
"TRAPPC10",1.09142725031736e-13,0.412769469180791,0.45,0.19,3.28224916987941e-09,"14","TRAPPC10"
"MPP5",1.42014920461956e-10,0.412734519458088,0.303,0.129,4.2708147030524e-06,"14","MPP5"
"GPAT4",9.31923833612772e-09,0.412217994126256,0.166,0.061,0.000280257454482369,"14","GPAT4"
"AC100803.41",5.92681558274131e-12,0.411866689187445,0.256,0.095,1.78237125019779e-07,"14","AC100803.4"
"RBFOX2",8.89139082033761e-11,0.411828482546438,0.891,0.612,2.67390796140013e-06,"14","RBFOX2"
"ADPGK1",4.94392879775971e-08,0.41112163568474,0.18,0.072,0.00148678770735028,"14","ADPGK"
"RANBP91",2.29646012816363e-08,0.410074398754814,0.322,0.155,0.000690614454342649,"14","RANBP9"
"HNRNPUL21",1.47939441899936e-08,0.408650546445063,0.223,0.092,0.000444898283625676,"14","HNRNPUL2"
"MARC2",2.11656663451032e-11,0.408609953497156,0.36,0.151,6.3651508399629e-07,"14","MARC2"
"COG62",6.94676888199896e-09,0.408591084911349,0.336,0.16,0.000208910180588355,"14","COG6"
"CAPZA11",1.43463241335521e-13,0.407932026342473,0.46,0.198,4.31437005668311e-09,"14","CAPZA1"
"MYOCD",8.18545161269974e-08,0.407744764237066,0.867,0.637,0.00246161086348719,"14","MYOCD"
"CPED1",3.57889732355249e-11,0.407582846899613,0.943,0.792,1.07628179211194e-06,"14","CPED1"
"DCBLD2",5.48091503984708e-10,0.407393592691264,0.611,0.332,1.64827557993321e-05,"14","DCBLD2"
"KBTBD12",1.61071973093805e-11,0.407072562152318,0.82,0.54,4.84391744684998e-07,"14","KBTBD12"
"XXYLT1",8.6944613341106e-09,0.407021737081733,0.18,0.069,0.000261468535700708,"14","XXYLT1"
"BMP2K1",3.07316248673987e-11,0.406991855754369,0.602,0.303,9.2419215463728e-07,"14","BMP2K"
"DHX321",8.59142520941895e-11,0.406231744351222,0.592,0.315,2.58369930322856e-06,"14","DHX32"
"NDUFA1",6.99202471505776e-08,0.406095463052694,0.152,0.057,0.00210271159255932,"14","NDUFA1"
"EXOSC7",8.79910361367514e-07,0.405986683678413,0.218,0.099,0.0264615442974053,"14","EXOSC7"
"CERT1",3.18056933699525e-11,0.405675616072121,0.611,0.316,9.56492616714581e-07,"14","CERT1"
"PPWD1",2.12100286320838e-14,0.405107635954023,0.341,0.129,6.37849191052658e-10,"14","PPWD1"
"SPPL2A1",1.3696042123653e-11,0.40490614140713,0.616,0.313,4.11881074784616e-07,"14","SPPL2A"
"TTC271",1.1032925229103e-09,0.404554734629984,0.445,0.215,3.31793160414814e-05,"14","TTC27"
"MERTK",1.72769692059854e-07,0.404257188701605,0.232,0.105,0.00519570294931598,"14","MERTK"
"ACBD5",5.89976000987596e-13,0.404031657292008,0.336,0.133,1.77423482777e-08,"14","ACBD5"
"USP9X1",1.06928702813313e-11,0.404031332326074,0.536,0.254,3.21566687970475e-07,"14","USP9X"
"MLIP",5.3911397793693e-18,0.403834901490502,0.991,0.979,1.62127746584973e-13,"14","MLIP"
"RCBTB1",9.37163446883437e-10,0.403589878868084,0.199,0.074,2.81833163381256e-05,"14","RCBTB1"
"RARS21",1.88585730619709e-08,0.403314942580175,0.374,0.18,0.00056713386769265,"14","RARS2"
"PRICKLE1",6.15944011767979e-07,0.402770852651682,0.441,0.258,0.0185232842658984,"14","PRICKLE1"
"PINX1",2.73500663394767e-07,0.40266115461493,0.223,0.101,0.00822498545027083,"14","PINX1"
"ANKAR1",2.02068672580757e-07,0.401292457586303,0.389,0.209,0.00607681119052109,"14","ANKAR"
"HNRNPA31",3.54361652585705e-13,0.401190637026041,0.678,0.325,1.06567179782099e-08,"14","HNRNPA3"
"METTL14",2.20103925352257e-09,0.400777051508523,0.19,0.071,6.61918534711842e-05,"14","METTL14"
"DYNC1LI1",7.85447198214586e-08,0.400300804688353,0.308,0.148,0.00236207535919073,"14","DYNC1LI1"
"ST3GAL6",1.25973812699073e-08,0.400177418849806,0.872,0.618,0.000378841046929923,"14","ST3GAL6"
"GFPT11",1.96361371578975e-09,0.399571081315654,0.27,0.115,5.90517552749451e-05,"14","GFPT1"
"XRN21",5.75795807572114e-12,0.398501918061956,0.408,0.18,1.73159073211162e-07,"14","XRN2"
"JPX1",6.50813851986488e-13,0.3984555623432,0.829,0.473,1.95719249707897e-08,"14","JPX"
"CAPZA21",1.24138171738525e-09,0.398185476699494,0.507,0.258,3.73320723869265e-05,"14","CAPZA2"
"RAPGEF41",3.28232463650767e-08,0.396430944739899,0.308,0.153,0.000987093487936951,"14","RAPGEF4"
"PEX1",1.80736748816681e-10,0.395337229697674,0.246,0.096,5.43529624716404e-06,"14","PEX1"
"BACH11",8.68561546460133e-09,0.395119045943506,0.678,0.399,0.000261202513866956,"14","BACH1"
"MARCH31",1.43886188434945e-08,0.394783886604629,0.825,0.56,0.00043270893448041,"14","MARCH3"
"RPL23A",1.62124704856072e-07,0.393796086084306,0.118,0.041,0.00487557624913666,"14","RPL23A"
"FRA10AC1",2.82913845366381e-09,0.393744375266777,0.389,0.187,8.50806807170317e-05,"14","FRA10AC1"
"USP45",4.78762728747353e-09,0.393651940926465,0.318,0.147,0.000143978315416192,"14","USP45"
"ZNF148",1.20578306260652e-09,0.39363629052269,0.787,0.471,3.6261514041766e-05,"14","ZNF148"
"C11orf581",4.30190894677725e-10,0.393487283758791,0.374,0.171,1.29371307756432e-05,"14","C11orf58"
"CSRP32",1.58312564247508e-12,0.393269003501459,0.924,0.605,4.7609337446153e-08,"14","CSRP3"
"DNAJC15",4.8990875480111e-10,0.393155015922586,0.431,0.205,1.47330259831338e-05,"14","DNAJC15"
"CHL1",9.19935037104671e-09,0.392927969992788,0.166,0.062,0.000276652063708488,"14","CHL1"
"PROSER1",1.3378872155263e-06,0.392900582224636,0.137,0.055,0.0402342822325224,"14","PROSER1"
"LRIF1",8.7434091742484e-07,0.392620161750866,0.171,0.072,0.0262940544097172,"14","LRIF1"
"PPA21",6.66558637004532e-10,0.392608528825444,0.654,0.354,2.00454178906373e-05,"14","PPA2"
"CCDC117",5.0597671011364e-07,0.392400118603956,0.128,0.048,0.0152162376032475,"14","CCDC117"
"ALDH3A2",9.4111007844263e-09,0.391773771519623,0.28,0.124,0.000283020033890052,"14","ALDH3A2"
"GALC",3.19024615436828e-14,0.39174354277322,0.246,0.082,9.59402726003173e-10,"14","GALC"
"RFXAP",6.10053589277564e-09,0.391224390015834,0.161,0.058,0.000183461415903442,"14","RFXAP"
"RIC31",1.72553586366188e-13,0.39004168048722,0.427,0.179,5.18920400279038e-09,"14","RIC3"
"FRY",2.09623404447956e-12,0.389724086911412,0.981,0.933,6.30400464196339e-08,"14","FRY"
"MEF2C",8.87728927785662e-13,0.389686629650084,0.687,0.369,2.66966720452982e-08,"14","MEF2C"
"MRPL33",4.64476049703088e-09,0.388340102652206,0.365,0.173,0.00013968188242721,"14","MRPL33"
"SLC39A91",9.76935182343593e-10,0.38827198475554,0.237,0.094,2.93793717386189e-05,"14","SLC39A9"
"C2orf49",1.16973468580319e-07,0.387877329317787,0.171,0.068,0.00351774312061594,"14","C2orf49"
"KATNA1",7.16556515920826e-09,0.387738073555735,0.218,0.088,0.00021549004103287,"14","KATNA1"
"LTV11",8.34158952932144e-07,0.387623628202456,0.104,0.036,0.0250856621915284,"14","LTV1"
"ZNF746",9.80328223908969e-08,0.387549764357423,0.123,0.043,0.00294814106776144,"14","ZNF746"
"FOCAD",3.45486325620835e-08,0.387286866048131,0.791,0.514,0.00103898102703954,"14","FOCAD"
"OGT1",1.13039710872217e-15,0.386736266524163,0.678,0.312,3.39944322506019e-11,"14","OGT"
"DTD2",9.33926629131953e-07,0.386580945982477,0.142,0.056,0.0280859755178852,"14","DTD2"
"AC106791.1",2.51094229818181e-09,0.386159682778239,0.682,0.39,7.55115677332216e-05,"14","AC106791.1"
"PCOLCE21",3.99953805857945e-07,0.386096278369825,0.261,0.126,0.012027810803566,"14","PCOLCE2"
"POLI1",2.18807065154607e-07,0.385622812954826,0.19,0.08,0.00658018487039451,"14","POLI"
"TENT4A1",3.49160925058036e-10,0.385573152007219,0.256,0.102,1.05003164992703e-05,"14","TENT4A"
"SUCO1",1.13963264283951e-11,0.385451340343792,0.355,0.152,3.42721724681126e-07,"14","SUCO"
"NADK21",6.43609580600911e-10,0.38542351165542,0.284,0.122,1.93552709174112e-05,"14","NADK2"
"TUBGCP3",3.78881108312384e-09,0.385055290908966,0.384,0.183,0.000113940915702783,"14","TUBGCP3"
"AASDHPPT",1.18499377821243e-07,0.385015015737849,0.142,0.053,0.00356363178921823,"14","AASDHPPT"
"PARK71",1.69970846558474e-08,0.384793120169611,0.18,0.07,0.000511153326855297,"14","PARK7"
"AKIRIN21",2.54814565218795e-07,0.384703724085834,0.156,0.062,0.00766303841982482,"14","AKIRIN2"
"RAP1GDS1",1.36521137804106e-08,0.384528269431246,0.521,0.289,0.000410560017718288,"14","RAP1GDS1"
"ROR11",8.7656113491708e-09,0.384125539403283,0.976,0.889,0.000263608230103613,"14","ROR1"
"PTPN3",2.1156380040989e-10,0.383055157285745,0.564,0.289,6.36235816972663e-06,"14","PTPN3"
"AFG3L2",1.24885983956176e-10,0.383017049412268,0.853,0.504,3.75569619551407e-06,"14","AFG3L2"
"MINDY31",1.64032085741046e-10,0.382894575562846,0.303,0.128,4.93293691449047e-06,"14","MINDY3"
"HOOK2",3.88837276309482e-10,0.382523536912383,0.716,0.407,1.1693503410455e-05,"14","HOOK2"
"LGALS81",7.78744992619554e-14,0.38243228555735,0.469,0.201,2.34191981630478e-09,"14","LGALS8"
"TRMT44",1.05510242351575e-06,0.381886000750598,0.166,0.07,0.0317300951823892,"14","TRMT44"
"XPA1",2.547656405609e-11,0.38170793368051,0.351,0.151,7.66156710858796e-07,"14","XPA"
"ZNF490",7.04976836142767e-07,0.381504404537372,0.128,0.048,0.0212007683933214,"14","ZNF490"
"AFDN3",6.3584265814367e-12,0.381432080073584,0.654,0.33,1.91216962583546e-07,"14","AFDN"
"FXR11",7.53259684356597e-12,0.3813713341681,0.645,0.322,2.26527784876559e-07,"14","FXR1"
"TRIM131",7.2483193088657e-08,0.381351948184885,0.261,0.119,0.00217978706575518,"14","TRIM13"
"GAB3",1.11122308677191e-11,0.380883639561257,0.744,0.415,3.34178118884917e-07,"14","GAB3"
"FAM204A1",4.03780242229536e-09,0.380799189983357,0.265,0.115,0.000121428832245688,"14","FAM204A"
"FGFR1OP22",4.89549973740915e-10,0.380644000413083,0.284,0.121,1.47222363603105e-05,"14","FGFR1OP2"
"B4GALT51",1.2560058131013e-07,0.380287482902247,0.322,0.161,0.00377718628173953,"14","B4GALT5"
"C2CD5",5.65560365653916e-13,0.379606525847124,0.559,0.262,1.70080968763102e-08,"14","C2CD5"
"NUP582",9.74852242545245e-09,0.379578731010213,0.246,0.105,0.000293167314900632,"14","NUP58"
"MTX2",5.89445001493905e-12,0.379199070683919,0.621,0.309,1.77263795299262e-07,"14","MTX2"
"MEAF6",2.65503807407745e-09,0.379034799585158,0.246,0.103,7.98449600017313e-05,"14","MEAF6"
"PGP",3.17977804171331e-12,0.378926061204942,0.37,0.154,9.56254650484443e-08,"14","PGP"
"FAM172A1",1.00010956445907e-09,0.377385635015565,0.773,0.474,3.00762949319776e-05,"14","FAM172A"
"TMA7",3.1716638937982e-09,0.377338977368749,0.156,0.055,9.53814482781931e-05,"14","TMA7"
"NGLY1",1.39840988691843e-11,0.377233519061542,0.507,0.241,4.20543805292979e-07,"14","NGLY1"
"MED13L1",2.98209815479546e-08,0.376622586536027,0.829,0.558,0.00089680637809164,"14","MED13L"
"UBE2N1",1.93949517972756e-09,0.376477002698141,0.275,0.118,5.8326438539947e-05,"14","UBE2N"
"HACE1",2.00322427819747e-07,0.375957478678238,0.209,0.09,0.00602429637182325,"14","HACE1"
"EFTUD2",4.02195349043393e-10,0.375267196865485,0.237,0.092,1.2095220731782e-05,"14","EFTUD2"
"PLPP3",3.67631259787349e-12,0.375053900991457,0.744,0.423,1.1055774875585e-07,"14","PLPP3"
"SOX6",1.46193288837097e-09,0.374498965108318,0.957,0.87,4.39647077519803e-05,"14","SOX6"
"ZNF518A",4.19815851103368e-10,0.374477599452047,0.54,0.276,1.26251220902316e-05,"14","ZNF518A"
"ADAM9",1.92071359709017e-10,0.374133791251279,0.555,0.287,5.77616200052927e-06,"14","ADAM9"
"OLA1",1.52134726610604e-11,0.374085391188756,0.521,0.25,4.5751476333607e-07,"14","OLA1"
"ADAMTSL4-AS1",7.32909593098465e-07,0.374061982386479,0.118,0.043,0.0220407901932501,"14","ADAMTSL4-AS1"
"TFB1M",2.96422914970753e-08,0.374025998447513,0.422,0.219,0.000891432632191547,"14","TFB1M"
"TMEM116",3.07194627917417e-11,0.373804333504686,0.678,0.35,9.23826404536049e-07,"14","TMEM116"
"UBE2E3",5.53180912505602e-13,0.373697975645972,0.483,0.217,1.6635809581781e-08,"14","UBE2E3"
"AL390198.11",9.44580400675565e-08,0.373091430815232,0.18,0.073,0.00284063663895163,"14","AL390198.1"
"ZNF565",1.1976401494047e-07,0.37308866077413,0.194,0.081,0.00360166322130477,"14","ZNF565"
"PPM1B1",1.51916760797795e-13,0.373065497544791,0.441,0.187,4.56859274747209e-09,"14","PPM1B"
"GOLGA5",8.91195561511607e-11,0.373016093468132,0.204,0.073,2.68009241213386e-06,"14","GOLGA5"
"CHN2",1.39877894983815e-08,0.372846570136413,0.185,0.071,0.000420654793584826,"14","CHN2"
"PGR-AS1",7.39431161097202e-09,0.372749985074812,0.261,0.113,0.000222369133076762,"14","PGR-AS1"
"ZSWIM8",2.71663710158457e-10,0.372627051958859,0.232,0.089,8.16974275559527e-06,"14","ZSWIM8"
"HNRNPK2",1.03378028936047e-09,0.372590736328395,0.284,0.12,3.10888746419375e-05,"14","HNRNPK"
"GLS1",1.17883915848916e-11,0.372477765598982,0.536,0.264,3.54512300132445e-07,"14","GLS"
"PPP2CA1",6.28148927010591e-10,0.372376930526884,0.479,0.239,1.88903226819895e-05,"14","PPP2CA"
"STAM1",6.95362326008313e-11,0.372097359555202,0.436,0.203,2.0911631230048e-06,"14","STAM"
"AL356599.1",5.21188059383181e-09,0.371966781850679,0.355,0.172,0.000156736885098304,"14","AL356599.1"
"ATP5MD",2.55482886717064e-10,0.371399626091089,0.289,0.12,7.68313685224226e-06,"14","ATP5MD"
"RNF19A1",4.21753533685003e-12,0.371343085515452,0.744,0.409,1.26833940185091e-07,"14","RNF19A"
"LAPTM4A1",4.4687518921399e-08,0.371181810156685,0.199,0.082,0.00134388775652323,"14","LAPTM4A"
"ERBB41",1.51316188679522e-07,0.370808041520978,0.943,0.828,0.00455053174215928,"14","ERBB4"
"TGFBR11",1.09614869813325e-08,0.369449708068476,0.223,0.093,0.000329644797989612,"14","TGFBR1"
"ISCA11",8.1306087941282e-09,0.36897315067388,0.204,0.081,0.000244511798265817,"14","ISCA1"
"ABCE11",6.59744124646478e-08,0.368674722780146,0.166,0.065,0.00198404850604935,"14","ABCE1"
"DNAJC12",1.55173324719209e-08,0.368577526942747,0.592,0.333,0.000466652739428078,"14","DNAJC1"
"CPSF61",7.07238826351197e-14,0.368163255158445,0.55,0.251,2.12687932248596e-09,"14","CPSF6"
"PAPPA1",8.01487603084484e-08,0.368013294844955,0.104,0.033,0.00241031366875597,"14","PAPPA"
"LTN1",1.59044096148867e-09,0.367787422705707,0.318,0.14,4.78293310348487e-05,"14","LTN1"
"ZNF438",6.13674585607391e-10,0.367770753982533,0.744,0.444,1.84550358129711e-05,"14","ZNF438"
"FYN2",6.75520210898106e-08,0.367622508404532,0.393,0.205,0.00203149193023387,"14","FYN"
"CNOT6L1",1.27220836991718e-06,0.366834455557233,0.246,0.12,0.0382591223085193,"14","CNOT6L"
"AL080248.1",3.31210850836381e-09,0.366521577458792,0.161,0.057,9.96050391720249e-05,"14","AL080248.1"
"SNAP23",9.97980204319193e-14,0.366494159899417,0.54,0.244,3.00122586844911e-09,"14","SNAP23"
"PPIP5K21",3.05837853962899e-11,0.36638344151099,0.55,0.276,9.19746178222627e-07,"14","PPIP5K2"
"TAF3",2.16686999657448e-10,0.366033946612605,0.621,0.327,6.51642814069844e-06,"14","TAF3"
"BBX",1.45473509881611e-08,0.36595880473616,0.664,0.381,0.000437482486266968,"14","BBX"
"NAA151",3.91515597963038e-08,0.365841465644819,0.398,0.199,0.00117740485775424,"14","NAA15"
"RALGAPA2",6.08888311413153e-09,0.365645131023642,0.611,0.351,0.000183110981891278,"14","RALGAPA2"
"ANP32E",7.54573077255462e-07,0.365380533156023,0.137,0.053,0.0226922761523035,"14","ANP32E"
"FAM13A-AS1",5.14799528734017e-11,0.365357843408661,0.289,0.116,1.54815662276181e-06,"14","FAM13A-AS1"
"NFU11",1.13759967436107e-12,0.36453902576801,0.355,0.143,3.42110350070604e-08,"14","NFU1"
"RBM271",1.35266263372481e-10,0.364441736083533,0.365,0.163,4.06786233840061e-06,"14","RBM27"
"APOOL",6.65126934608252e-09,0.364260934576398,0.318,0.144,0.00020002362304474,"14","APOOL"
"ANXA51",4.29913748645257e-13,0.363827934644809,0.237,0.083,1.29287961630088e-08,"14","ANXA5"
"KCTD1",2.82167985285875e-08,0.363664930525873,0.427,0.23,0.000848563782150213,"14","KCTD1"
"SLC4A1AP",1.97536776303703e-07,0.363350729012253,0.152,0.059,0.00594052347378126,"14","SLC4A1AP"
"AC008969.1",1.11015123257912e-08,0.363345153796814,0.194,0.076,0.000333855780173519,"14","AC008969.1"
"LINC00909",6.48020491312113e-07,0.363344380686442,0.123,0.045,0.0194879202352292,"14","LINC00909"
"PICALM",9.64113750368342e-11,0.363338512757127,0.796,0.437,2.89937928148272e-06,"14","PICALM"
"PLAA",2.05945418107009e-07,0.363110847289905,0.204,0.088,0.00619339655873208,"14","PLAA"
"CUL2",1.25628378944688e-09,0.362982203893833,0.251,0.103,3.7780222400036e-05,"14","CUL2"
"ELP21",2.00644818374834e-09,0.362938303918177,0.36,0.165,6.03399162298638e-05,"14","ELP2"
"CD81-AS11",2.06713297517682e-09,0.36289211264447,0.199,0.076,6.21648899624926e-05,"14","CD81-AS1"
"SLC38A21",1.56633764183696e-13,0.362413953486017,0.464,0.202,4.7104471902963e-09,"14","SLC38A2"
"SLC25A261",4.0372228742779e-12,0.361990099186374,0.46,0.205,1.21411403498159e-07,"14","SLC25A26"
"TMEM87A1",9.49648633995353e-07,0.361438632627151,0.346,0.185,0.0285587833701422,"14","TMEM87A"
"ZCCHC71",3.41792586622984e-09,0.361379630318266,0.806,0.513,0.00010278728457513,"14","ZCCHC7"
"FGF9",6.27804667993267e-12,0.361262791548548,0.232,0.083,1.88799697805615e-07,"14","FGF9"
"MIR133A1HG",3.3423570609379e-11,0.361219403366667,0.597,0.319,1.00514703893586e-06,"14","MIR133A1HG"
"TRMT61B",3.39193701858994e-07,0.361026685942648,0.209,0.092,0.0102005721960055,"14","TRMT61B"
"SSPN",1.61893886455489e-08,0.36100575329913,0.19,0.075,0.000486863484737592,"14","SSPN"
"CAV2",2.56040015706117e-10,0.360945100265603,0.318,0.136,7.69989139233005e-06,"14","CAV2"
"NF1",9.51125162832385e-08,0.360803823030352,0.863,0.592,0.00286031870218583,"14","NF1"
"SLC36A41",2.90657296956859e-08,0.359623417575731,0.246,0.109,0.000874093689138363,"14","SLC36A4"
"PGS1",1.10596005356697e-07,0.359530802948666,0.161,0.063,0.00332595366909194,"14","PGS1"
"SPIRE1",3.39318955983183e-09,0.359365526485369,0.829,0.502,0.000102043389632823,"14","SPIRE1"
"TNPO3",9.79387274307395e-08,0.359160754708254,0.322,0.156,0.00294531135002463,"14","TNPO3"
"KIDINS220",2.14895115895649e-09,0.358918252884849,0.872,0.584,6.46254082032985e-05,"14","KIDINS220"
"TOP2B1",5.75917335131507e-09,0.358908587870509,0.483,0.25,0.000173195620194098,"14","TOP2B"
"ZMYND11",3.26361175289965e-08,0.358485840153168,0.626,0.332,0.000981465962449513,"14","ZMYND11"
"BVES-AS1",2.21321649294153e-08,0.357531493409633,0.256,0.114,0.000665580595922306,"14","BVES-AS1"
"SPCS32",3.42707134527434e-09,0.357392428997503,0.209,0.082,0.000103062316566435,"14","SPCS3"
"RBMS11",3.12886537638713e-08,0.357303988190185,0.967,0.754,0.0009409436846409,"14","RBMS1"
"YBX32",6.12569419866283e-16,0.357130660527747,0.649,0.295,1.84218001636387e-11,"14","YBX3"
"AR",9.49610513940214e-08,0.357110789610406,0.479,0.268,0.0028557636985724,"14","AR"
"FAM106A",1.53458919301145e-09,0.356100965698564,0.318,0.143,4.61497008014332e-05,"14","FAM106A"
"PIP4K2A",6.47084377943459e-09,0.355620781760632,0.299,0.137,0.000194597684978936,"14","PIP4K2A"
"ASH2L1",5.5927015453088e-09,0.355416431973354,0.242,0.1,0.000168189313572071,"14","ASH2L"
"REXO21",9.38345750779283e-08,0.354758025339083,0.19,0.079,0.00282188717631854,"14","REXO2"
"HHAT1",3.86030211098934e-08,0.354676711086946,0.322,0.157,0.00116090865383782,"14","HHAT"
"ARL5A",3.51306832918939e-10,0.354186705115612,0.322,0.141,1.05648503863712e-05,"14","ARL5A"
"CCDC146",1.38478810156424e-08,0.354055424725813,0.332,0.159,0.000416447325783413,"14","CCDC146"
"RRM2B",3.77070384787106e-07,0.353930961301765,0.152,0.06,0.0113396376817026,"14","RRM2B"
"BCL7A1",1.42922482293104e-12,0.353752097503462,0.341,0.139,4.29810781000051e-08,"14","BCL7A"
"VPS54",1.29715980045882e-11,0.353625500858966,0.735,0.39,3.9009486679198e-07,"14","VPS54"
"PPM1A",1.6709951947542e-14,0.353510446770595,0.483,0.202,5.02518384918431e-10,"14","PPM1A"
"RCOR3",3.86891771488808e-11,0.353314397472579,0.711,0.382,1.16349962439829e-06,"14","RCOR3"
"LINC009231",9.75572100527588e-07,0.353141050117605,0.583,0.382,0.0293383797791661,"14","LINC00923"
"RAB12",4.96705158902438e-11,0.353049111306171,0.365,0.158,1.4937414243673e-06,"14","RAB12"
"SCAF41",3.96114924083722e-10,0.352933103183161,0.346,0.155,1.19123641119698e-05,"14","SCAF4"
"POPDC22",8.22660033056224e-12,0.352550679600766,0.716,0.379,2.47398551740998e-07,"14","POPDC2"
"KPNB11",4.68929013202861e-07,0.352461602619833,0.318,0.158,0.0141021022140496,"14","KPNB1"
"CAAP1",4.07222807706343e-09,0.351316960864986,0.36,0.17,0.000122464114961529,"14","CAAP1"
"HGS",3.2086912392065e-07,0.350541382002247,0.123,0.044,0.00964949716366569,"14","HGS"
"DCP2",2.65266465430496e-08,0.350394312378389,0.223,0.095,0.000797735841489132,"14","DCP2"
"ZNF5281",1.5466335886925e-12,0.349865381680348,0.374,0.155,4.65119119127495e-08,"14","ZNF528"
"YIPF41",1.24224381076036e-10,0.349494986392935,0.592,0.288,3.73579981209963e-06,"14","YIPF4"
"USP281",1.65068041656404e-09,0.349194157145107,0.763,0.464,4.96409121673303e-05,"14","USP28"
"FAM135A",2.33900191558055e-10,0.34847724103853,0.597,0.313,7.0340804607254e-06,"14","FAM135A"
"CLIP4",1.87345977989113e-09,0.348342063013229,0.393,0.187,5.63405559606659e-05,"14","CLIP4"
"SOCS6",2.39600784530196e-08,0.348197652246924,0.351,0.173,0.000720551439317659,"14","SOCS6"
"COX7A11",6.59663087784695e-07,0.347858538991819,0.242,0.116,0.0198380480389491,"14","COX7A1"
"CAMK2D",1.47995882793864e-10,0.346773802340903,0.986,0.931,4.45068018325988e-06,"14","CAMK2D"
"BTBD71",2.0528027877209e-08,0.345775901556384,0.488,0.262,0.000617339382351305,"14","BTBD7"
"ZSCAN16-AS1",3.49454345932249e-07,0.345698254233044,0.166,0.067,0.0105091405452205,"14","ZSCAN16-AS1"
"GATA6-AS12",1.8264305636309e-10,0.345417469326274,0.284,0.117,5.49262463400722e-06,"14","GATA6-AS1"
"APPL11",1.26817540034635e-13,0.345397123522912,0.412,0.169,3.81378388146159e-09,"14","APPL1"
"PKIA1",8.76680176154295e-10,0.344643871222754,0.64,0.353,2.63644029374881e-05,"14","PKIA"
"SSH1",3.66627388330102e-08,0.344375422167487,0.564,0.311,0.00110255854492512,"14","SSH1"
"SVIP",7.10301408267668e-09,0.34432650810739,0.237,0.099,0.000213608942508336,"14","SVIP"
"TJP1",2.92265914767627e-10,0.34423678323333,0.919,0.592,8.78931285480684e-06,"14","TJP1"
"ZNF569",6.84932846718412e-07,0.344193837577124,0.185,0.08,0.0205979854993628,"14","ZNF569"
"ASCC31",3.72127941374186e-11,0.343887235222851,0.616,0.329,1.11910035809459e-06,"14","ASCC3"
"HNRNPLL",5.57993139831307e-08,0.34377897814898,0.256,0.115,0.00167805276941469,"14","HNRNPLL"
"KMT2E2",1.32289141756883e-09,0.343604935975944,0.796,0.457,3.97833136005473e-05,"14","KMT2E"
"NMNAT3",5.13224097924976e-09,0.343421482278234,0.355,0.172,0.000154341882968978,"14","NMNAT3"
"PDHA1",3.72367095255152e-09,0.34284210749655,0.327,0.149,0.000111981956556082,"14","PDHA1"
"MORF4L21",5.97299945647182e-10,0.342816026700629,0.427,0.203,1.79626012654477e-05,"14","MORF4L2"
"DNAJA4",2.69502680697417e-12,0.342656642802265,0.365,0.155,8.10475411661343e-08,"14","DNAJA4"
"SRSF31",1.81802734377314e-11,0.342564278623027,0.536,0.252,5.46735363092897e-07,"14","SRSF3"
"SFXN11",5.97828802672764e-14,0.342437344516421,0.578,0.263,1.7978505582778e-09,"14","SFXN1"
"CLIC5",2.1405542666674e-08,0.341955152206634,0.905,0.684,0.000643728884614887,"14","CLIC5"
