"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ESD",4.07028719415767e-20,2.30969100826573,0.227,0.072,1.22405746789904e-15,"9","ESD"
"SSR1",5.71559095274643e-23,2.30857370038514,0.235,0.068,1.71884966721943e-18,"9","SSR1"
"TPRG1",1.71736395912677e-11,2.30437528148125,0.125,0.038,5.16462863428194e-07,"9","TPRG1"
"ZNF322",8.74531771117691e-08,2.30138340214856,0.106,0.038,0.00262997939528223,"9","ZNF322"
"ARRDC3",3.72575292160514e-07,2.29930089972659,0.133,0.058,0.0112044567611431,"9","ARRDC3"
"MMADHC",6.36452775053967e-07,2.29701507221895,0.114,0.047,0.019140044304198,"9","MMADHC"
"PARP9",1.99645014633859e-09,2.29508728846585,0.11,0.036,6.00392452508404e-05,"9","PARP9"
"ABHD13",7.85437321738105e-08,2.29390788390801,0.136,0.057,0.002362045657663,"9","ABHD13"
"CHMP2B",1.52210544544856e-10,2.29293007630351,0.136,0.047,4.57742770609746e-06,"9","CHMP2B"
"KLF3",2.35121380579921e-11,2.29188640632025,0.189,0.077,7.07080527817995e-07,"9","KLF3"
"CIAO2B",2.62627627402905e-10,2.28837841459369,0.14,0.05,7.89800063888756e-06,"9","CIAO2B"
"TMEM43",3.54254939424213e-16,2.28764826343174,0.148,0.039,1.06535087933043e-11,"9","TMEM43"
"RAB11A",1.74207562964224e-13,2.28236532047857,0.186,0.067,5.23894404102312e-09,"9","RAB11A"
"RPL4",1.21379249064262e-11,2.28123752131566,0.159,0.057,3.65023815710954e-07,"9","RPL4"
"CBX5",2.99321237620304e-22,2.28055670003585,0.288,0.098,9.00148757895541e-18,"9","CBX5"
"SELENBP1",9.8880686078255e-11,2.27991193673091,0.114,0.035,2.97363887243136e-06,"9","SELENBP1"
"FAM114A1",2.56154474633911e-23,2.27773312073557,0.197,0.049,7.70333351566562e-19,"9","FAM114A1"
"KLF10",4.89071432498112e-07,2.27443158633504,0.102,0.039,0.0147078451895157,"9","KLF10"
"TRIR",2.96603463988661e-09,2.27435028713388,0.125,0.045,8.919755972531e-05,"9","TRIR"
"CRY1",7.9535207668791e-16,2.27373884629581,0.197,0.067,2.39186230022355e-11,"9","CRY1"
"TIMP3",1.69063986612669e-47,2.27343896219522,0.625,0.271,5.08426126940281e-43,"9","TIMP3"
"LGALS3BP",5.81864176159648e-11,2.27039426562616,0.136,0.046,1.74984013696491e-06,"9","LGALS3BP"
"TRIM8",9.07174453235108e-18,2.26817856037707,0.152,0.038,2.72814573321394e-13,"9","TRIM8"
"SNHG7",1.51993642557441e-08,2.26719253589157,0.102,0.034,0.000457090481262991,"9","SNHG7"
"SELENOF",1.61381951849192e-21,2.2671657048775,0.254,0.083,4.85323943796076e-17,"9","SELENOF"
"RPS21",4.32028362574731e-14,2.26572411393091,0.155,0.048,1.29923889477099e-09,"9","RPS21"
"GMFB",8.68482603880228e-11,2.26446662337289,0.106,0.03,2.61178773464901e-06,"9","GMFB"
"PRKD1",6.1592946627367e-16,2.26332503622584,0.17,0.052,1.85228468392481e-11,"9","PRKD1"
"ADI1",5.0304343317664e-12,2.26222752866294,0.163,0.058,1.51280251659211e-07,"9","ADI1"
"RPLP2",3.96897092343821e-17,2.26097761769759,0.216,0.074,1.19358862580557e-12,"9","RPLP2"
"SSPN",3.90799692760812e-19,2.25705521133775,0.242,0.083,1.17525191603959e-14,"9","SSPN"
"SRSF7",8.43688276236142e-11,2.25564204811009,0.155,0.058,2.53722375312495e-06,"9","SRSF7"
"CDKN1A",5.74267701838675e-11,2.25207276387524,0.114,0.034,1.72699525973945e-06,"9","CDKN1A"
"KLF2",2.18023769124921e-22,2.24940037785349,0.155,0.033,6.55662880889375e-18,"9","KLF2"
"TCF7L1",7.99078158934551e-23,2.24734591831084,0.242,0.073,2.40306774736387e-18,"9","TCF7L1"
"CREBZF",5.50673234908751e-21,2.24726426321299,0.303,0.118,1.65603961934109e-16,"9","CREBZF"
"CC2D2A",1.97975079892256e-09,2.24477978699435,0.114,0.038,5.9537045775998e-05,"9","CC2D2A"
"REX1BD",3.19265279643416e-08,2.24197321106411,0.114,0.042,0.000960126475471644,"9","REX1BD"
"HTRA1",1.60975679609032e-10,2.23931283271314,0.159,0.061,4.8410216128824e-06,"9","HTRA1"
"STEAP2",2.54468184358478e-07,2.23528170822854,0.14,0.062,0.00765262170821252,"9","STEAP2"
"HECTD2",1.13346793240313e-14,2.23251905704588,0.17,0.054,3.40867811311593e-10,"9","HECTD2"
"RPL34",6.78294455225475e-24,2.23061458581365,0.292,0.099,2.03983491519957e-19,"9","RPL34"
"FAM171A1",1.52469086864947e-12,2.22943981351311,0.133,0.04,4.58520284928955e-08,"9","FAM171A1"
"CTBS",1.87758260574592e-09,2.2291264058818,0.125,0.044,5.64645417025972e-05,"9","CTBS"
"MID1",2.2177513038665e-21,2.22849906187628,0.216,0.062,6.66944349611774e-17,"9","MID1"
"MCFD2",2.46370749217415e-11,2.2265153847827,0.159,0.059,7.40910754121531e-07,"9","MCFD2"
"EPAS1",4.84332009896632e-27,2.2255313973357,0.337,0.117,1.45653165336214e-22,"9","EPAS1"
"MAN2A1",9.47589017914273e-20,2.22493980481057,0.239,0.079,2.84968445357359e-15,"9","MAN2A1"
"TSPAN3",3.45504664412435e-13,2.22165731221451,0.201,0.077,1.03903617728752e-08,"9","TSPAN3"
"SLC16A12",7.24353925716147e-10,2.22076703914785,0.125,0.043,2.17834956080617e-05,"9","SLC16A12"
"SEPTIN7",8.09799745123957e-49,2.22053618373649,0.636,0.275,2.43531077351128e-44,"9","SEPTIN7"
"MRPL43",2.74255800606514e-10,2.2205219236859,0.106,0.032,8.2476946916397e-06,"9","MRPL43"
"KHDRBS31",1.40117502582021e-07,2.22031546472279,0.102,0.037,0.00421375365514913,"9","KHDRBS3"
"BHLHE401",3.96613792618074e-12,2.21720780166135,0.182,0.068,1.19273665854034e-07,"9","BHLHE40"
"ACP11",8.8997621854624e-08,2.21670977703557,0.121,0.048,0.00267642548203411,"9","ACP1"
"CUL4B1",2.00602977907392e-08,2.21533793903639,0.129,0.05,0.000603273335460899,"9","CUL4B"
"VPS28",4.12238123189717e-13,2.21444578334178,0.193,0.074,1.23972370786843e-08,"9","VPS28"
"SRGAP2",1.43265369025481e-14,2.21407969365095,0.106,0.024,4.30841944270329e-10,"9","SRGAP2"
"SLC9A3R2",5.12066328116728e-21,2.21356867958199,0.125,0.023,1.53993706854544e-16,"9","SLC9A3R2"
"PARP14",1.67225067338944e-16,2.21311338851462,0.174,0.052,5.02895945008405e-12,"9","PARP14"
"MGLL",8.78713639280181e-33,2.21158986329846,0.227,0.048,2.64255552740729e-28,"9","MGLL"
"PDIA6",8.31387283236027e-09,2.20989477038938,0.178,0.082,0.00025002309768757,"9","PDIA6"
"MT-ND4L",1.42000755951664e-44,2.20851465171645,0.455,0.144,4.27038873373438e-40,"9","MT-ND4L"
"ARPC3",1.63790253063001e-09,2.20569274257501,0.155,0.062,4.92566428036363e-05,"9","ARPC3"
"RPL38",4.76622358083263e-14,2.20408028456255,0.14,0.04,1.4333464174638e-09,"9","RPL38"
"ISCU",2.06133293843507e-12,2.20017078635097,0.201,0.08,6.19904654575579e-08,"9","ISCU"
"SASH1",9.75856519467715e-47,2.19428951670359,0.553,0.208,2.93469331099526e-42,"9","SASH1"
"HNRNPR",9.8503018895593e-22,2.19134590167231,0.333,0.133,2.96228128724717e-17,"9","HNRNPR"
"HMGN2",1.19189069467609e-20,2.19047943335699,0.239,0.076,3.58437288609941e-16,"9","HMGN2"
"MAP7D3",1.8017914456335e-13,2.18528630873758,0.17,0.058,5.41852741445364e-09,"9","MAP7D3"
"HNRNPA0",4.89826894889962e-11,2.18313318353941,0.152,0.054,1.47305642100258e-06,"9","HNRNPA0"
"AHNAK",7.1061318523481e-42,2.18280492079243,0.561,0.227,2.13702703195664e-37,"9","AHNAK"
"OS9",3.48405232537993e-21,2.18240514699495,0.205,0.057,1.04775905581151e-16,"9","OS9"
"DYNC2H1",2.22897715628501e-14,2.17875250650869,0.258,0.112,6.70320300209592e-10,"9","DYNC2H1"
"RPL23A",4.36597740945312e-15,2.17629545265854,0.159,0.047,1.31298038634484e-10,"9","RPL23A"
"DPYSL2",2.03619895282341e-30,2.17522099701799,0.356,0.119,6.12346111082584e-26,"9","DPYSL2"
"MXD4",7.21250617947787e-11,2.17348202082198,0.14,0.047,2.16901698335438e-06,"9","MXD4"
"SELENOH",6.9014858311996e-11,2.17276158809765,0.136,0.046,2.07548383401666e-06,"9","SELENOH"
"MAP1LC3B",1.35388074959434e-11,2.17260202037992,0.186,0.073,4.07152557825506e-07,"9","MAP1LC3B"
"GLCE",2.84299227736685e-11,2.17058369464796,0.14,0.047,8.54973067572534e-07,"9","GLCE"
"RPS16",1.2739261586215e-10,2.16927794286408,0.167,0.065,3.83107813682243e-06,"9","RPS16"
"RPS6",9.84701028827452e-17,2.1687482920777,0.208,0.071,2.9612914039928e-12,"9","RPS6"
"TPM3",2.63207006581149e-11,2.16703111737482,0.17,0.065,7.91542430891491e-07,"9","TPM3"
"RHOA",1.42211895289573e-21,2.1664591650354,0.33,0.133,4.27673832704332e-17,"9","RHOA"
"THUMPD1",2.5796463235451e-09,2.16636028795137,0.133,0.048,7.75777038879717e-05,"9","THUMPD1"
"RCBTB2",1.63091675901338e-12,2.16546284849186,0.121,0.034,4.90465596938095e-08,"9","RCBTB2"
"LAMP1",1.03885054187253e-10,2.16519339395451,0.144,0.051,3.12413523457325e-06,"9","LAMP1"
"TMBIM4",1.22853548107686e-24,2.16173816844333,0.367,0.146,3.69457475224243e-20,"9","TMBIM4"
"RPL36",9.13781930488711e-25,2.15847163007124,0.239,0.066,2.7480163995587e-20,"9","RPL36"
"PRNP",5.3757670962749e-12,2.1556038173607,0.189,0.074,1.61665443886275e-07,"9","PRNP"
"SERINC3",1.26703375548525e-13,2.15450048022932,0.235,0.097,3.81035061287081e-09,"9","SERINC3"
"DGUOK",3.10274448463034e-13,2.15377713955211,0.167,0.056,9.33088348862883e-09,"9","DGUOK"
"MMP24OS",5.73548953595992e-07,2.14876472696718,0.121,0.051,0.0172483376814923,"9","MMP24OS"
"ANKRA2",4.48873693186013e-09,2.14757657532519,0.11,0.036,0.00013498978575183,"9","ANKRA2"
"IMPAD1",7.33706909910166e-10,2.14754326902617,0.133,0.047,2.20647679017284e-05,"9","IMPAD1"
"RPL17",8.83453552704528e-18,2.14376914686957,0.242,0.087,2.65680986904833e-13,"9","RPL17"
"ZMAT3",3.43378657288512e-07,2.14344595387191,0.106,0.04,0.0103264263606374,"9","ZMAT3"
"TTC8",3.98290590217489e-09,2.14262568110049,0.106,0.034,0.000119777929196106,"9","TTC8"
"CD151",6.27580576114404e-15,2.14213070099912,0.197,0.07,1.88732306654885e-10,"9","CD151"
"SRP9",2.86729514657167e-15,2.13809758577862,0.201,0.07,8.62281669428497e-11,"9","SRP9"
"NOP53",8.04522235262983e-11,2.13624142719296,0.106,0.03,2.41943971810637e-06,"9","NOP53"
"RPN1",1.74967762554717e-17,2.13600102425444,0.201,0.063,5.261805523308e-13,"9","RPN1"
"ANKRD36B",1.56446534121381e-13,2.13400182343314,0.25,0.109,4.7048166206323e-09,"9","ANKRD36B"
"LAMP2",6.55493261613868e-16,2.1316430531441,0.242,0.094,1.97126488565139e-11,"9","LAMP2"
"RPS14",6.02106378137641e-28,2.12738021224418,0.314,0.101,1.81071451097333e-23,"9","RPS14"
"PGAP1",5.31091645224378e-13,2.12412472536974,0.197,0.074,1.59715190468327e-08,"9","PGAP1"
"NDUFC2",1.89363674764582e-09,2.12358805933191,0.129,0.046,5.69473379119527e-05,"9","NDUFC2"
"RPL26",1.26561683493855e-20,2.12133801477301,0.205,0.058,3.8060895077107e-16,"9","RPL26"
"APH1B",1.81631789100067e-10,2.12070850035829,0.121,0.039,5.46221279360631e-06,"9","APH1B"
"EVC",1.14515170910088e-07,2.1183272762736,0.114,0.043,0.00344381473477908,"9","EVC"
"TXNDC15",7.63873084150564e-09,2.11786083454454,0.136,0.053,0.000229719552596599,"9","TXNDC15"
"PSMA7",4.34276142686343e-15,2.11743103410459,0.208,0.075,1.30599864390064e-10,"9","PSMA7"
"FKBP1A",2.17013089474262e-12,2.11583454208051,0.125,0.036,6.52623463975948e-08,"9","FKBP1A"
"ENY2",8.7092184393339e-10,2.11536240036072,0.148,0.056,2.61912326126088e-05,"9","ENY2"
"TCP11L1",7.59465517405173e-07,2.11207960257105,0.102,0.039,0.0228394065049258,"9","TCP11L1"
"GDI2",1.20557306047004e-16,2.10829584125554,0.25,0.096,3.62551986475155e-12,"9","GDI2"
"VAMP7",4.72605425533008e-08,2.108049605885,0.11,0.039,0.00142126629620541,"9","VAMP7"
"TVP23B",8.95811959475297e-09,2.10719089041924,0.102,0.033,0.000269397530573006,"9","TVP23B"
"NBPF1",3.29605854810825e-10,2.10437149774916,0.133,0.046,9.91223687172595e-06,"9","NBPF1"
"HINT1",3.80397442972756e-09,2.10320380829367,0.129,0.047,0.000114396923025197,"9","HINT1"
"LRRK2",1.32832846256741e-10,2.10222374237563,0.17,0.067,3.99468218547897e-06,"9","LRRK2"
"AIDA",6.23856752169624e-12,2.10068392737032,0.114,0.031,1.87612441079971e-07,"9","AIDA"
"CD99",5.96329256945249e-28,2.09819957856692,0.508,0.254,1.79334097441145e-23,"9","CD99"
"SKP1",8.59916921622739e-22,2.09733693383606,0.379,0.17,2.58602815839606e-17,"9","SKP1"
"CDV3",6.49793634243945e-15,2.0970441000965,0.223,0.085,1.95412439626182e-10,"9","CDV3"
"HDAC2",5.51597022432222e-13,2.0951381862175,0.189,0.07,1.65881772556042e-08,"9","HDAC2"
"TPST1",8.29405819341142e-09,2.09338524071334,0.106,0.035,0.000249427212050462,"9","TPST1"
"TMED10",2.53943688279733e-10,2.09135100230435,0.242,0.123,7.63684853763642e-06,"9","TMED10"
"BAZ1A",3.57625708960724e-08,2.08963486206102,0.144,0.06,0.00107548779455759,"9","BAZ1A"
"BTBD3",4.35342750212089e-17,2.08940309561222,0.277,0.111,1.30920625271282e-12,"9","BTBD3"
"NRBP1",1.97380197740202e-15,2.08903278296531,0.205,0.071,5.93581468664111e-11,"9","NRBP1"
"TGOLN2",8.57718197218302e-15,2.08834209409994,0.174,0.056,2.5794159344946e-10,"9","TGOLN2"
"ARPC5",1.05139222434466e-08,2.08767674209448,0.133,0.051,0.00031618518362717,"9","ARPC5"
"ERH",3.74227125001996e-11,2.08577548397934,0.129,0.041,1.1254132330185e-06,"9","ERH"
"PEA15",2.64252482604792e-10,2.08495594671197,0.144,0.051,7.9468649093739e-06,"9","PEA15"
"RPS23",1.69989835909025e-15,2.08459639670342,0.235,0.091,5.11210433529211e-11,"9","RPS23"
"TMCO1",1.6143520799879e-09,2.08388770286214,0.159,0.064,4.85484101014762e-05,"9","TMCO1"
"AUP1",6.59203747055003e-11,2.08364579998351,0.155,0.058,1.98242342851851e-06,"9","AUP1"
"CFAP97",2.47268848178569e-10,2.08205192853107,0.155,0.06,7.43611607127411e-06,"9","CFAP97"
"FEZ2",2.20193529231158e-11,2.08188590035989,0.155,0.056,6.62188000456862e-07,"9","FEZ2"
"SREBF1",1.18936838400051e-12,2.08156175908699,0.159,0.053,3.57678754120472e-08,"9","SREBF1"
"ZNF512",8.50618491149124e-09,2.0785283203771,0.14,0.055,0.000255806498843276,"9","ZNF512"
"ALDH6A1",7.93908929325567e-07,2.06595732706566,0.114,0.046,0.0238752232316078,"9","ALDH6A1"
"SELENOS",3.43382623845213e-14,2.06525135371152,0.231,0.094,1.03265456468971e-09,"9","SELENOS"
"HSPA5",3.56632534852047e-11,2.05793821512223,0.265,0.136,1.07250102206056e-06,"9","HSPA5"
"RPN2",1.62299425868673e-07,2.05666691330021,0.148,0.065,0.00488083063414859,"9","RPN2"
"PEBP1",3.75714594383529e-17,2.05454771215122,0.273,0.11,1.12988649968959e-12,"9","PEBP1"
"DCP1B1",3.60393259355264e-07,2.04810829013269,0.106,0.04,0.0108381064885909,"9","DCP1B"
"SPART",7.57274871440902e-15,2.04808685494236,0.28,0.127,2.27735272088422e-10,"9","SPART"
"SEC62",7.37358482060931e-22,2.04791555661795,0.394,0.18,2.21745816310184e-17,"9","SEC62"
"FOXP2",1.01705459073791e-31,2.04526442757001,0.432,0.167,3.05858827072612e-27,"9","FOXP2"
"ALPK1",1.89181035122176e-11,2.04401503677787,0.14,0.046,5.6892412692292e-07,"9","ALPK1"
"SETBP1",2.31092524040408e-17,2.04302555707773,0.25,0.094,6.94964547546719e-13,"9","SETBP1"
"ZYX",2.97669338671498e-11,2.040649453974,0.125,0.039,8.95181002186795e-07,"9","ZYX"
"PA2G4",1.63793238355257e-08,2.0403646239113,0.125,0.047,0.000492575405705766,"9","PA2G4"
"CCDC47",4.1312120543043e-08,2.03806794910249,0.186,0.09,0.00124237940109093,"9","CCDC47"
"GINM1",2.22474193316536e-19,2.03678136978839,0.28,0.105,6.6904664156082e-15,"9","GINM1"
"APP",5.37162859399995e-32,2.03564603299129,0.587,0.311,1.6154098670736e-27,"9","APP"
"ARL8A",2.5706627307786e-07,2.03370129724331,0.106,0.04,0.00773075403027049,"9","ARL8A"
"SEL1L",2.07863048363911e-14,2.03337039182561,0.261,0.11,6.25106545344788e-10,"9","SEL1L"
"RPL23",5.8725336573337e-09,2.03308848979317,0.102,0.033,0.000176604704676996,"9","RPL23"
"PTBP1",1.74289096880744e-09,2.03089968218014,0.125,0.043,5.24139601049461e-05,"9","PTBP1"
"TMED7",4.62747827124937e-08,2.02852434879817,0.152,0.065,0.00139162154051282,"9","TMED7"
"VSTM4",9.35763766866176e-12,2.02808220968826,0.186,0.072,2.81412237609665e-07,"9","VSTM4"
"ANOS1",2.75220028853233e-09,2.0254781691573,0.121,0.042,8.27669192770328e-05,"9","ANOS1"
"NEDD8",1.84422642221397e-10,2.02119831387513,0.133,0.045,5.54614211952406e-06,"9","NEDD8"
"TBRG1",9.84872936553012e-08,2.01934033430773,0.148,0.066,0.00296180838209587,"9","TBRG1"
"RPL39",6.4690875674988e-13,2.01783280101561,0.186,0.068,1.94544870417391e-08,"9","RPL39"
"PIN1",2.54129178620951e-09,2.01573659598301,0.11,0.036,7.64242678866786e-05,"9","PIN1"
"HSP90AB1",1.30125757123135e-23,2.01341900041259,0.428,0.196,3.91327189396405e-19,"9","HSP90AB1"
"CLN5",1.4400675109407e-09,2.01057010779979,0.133,0.048,4.33071502565198e-05,"9","CLN5"
"DZIP1",1.8661401261562e-09,2.01008664297307,0.102,0.031,5.61204320138955e-05,"9","DZIP1"
"WDR35",4.43638879519932e-11,2.00706299173427,0.155,0.056,1.33415520238029e-06,"9","WDR35"
"SKIL",1.12778094977458e-13,2.00660069894103,0.193,0.07,3.39157565025709e-09,"9","SKIL"
"PSIP1",2.55516908256476e-12,2.00516991652224,0.223,0.095,7.68415998199701e-08,"9","PSIP1"
"SLIT3",3.26906962462879e-15,2.00413002155474,0.235,0.09,9.83107308214616e-11,"9","SLIT3"
"COPB2",3.55039119587241e-12,2.00333929187269,0.22,0.093,1.06770914433471e-07,"9","COPB2"
"ARF4",1.14035120453508e-14,1.99821074393937,0.231,0.09,3.42937817739835e-10,"9","ARF4"
"VTI1B",1.25548829843933e-06,1.99394166956946,0.11,0.044,0.0377562995989659,"9","VTI1B"
"ST13",8.69667441593588e-21,1.99259396159726,0.288,0.103,2.6153508971044e-16,"9","ST13"
"SCAMP2",1.05033982896041e-09,1.98868291495966,0.163,0.065,3.15868696763266e-05,"9","SCAMP2"
"TM9SF2",1.14232280871946e-19,1.98684369023936,0.322,0.132,3.43530738266204e-15,"9","TM9SF2"
"NFE2L2",3.6579626606055e-28,1.98288452836399,0.5,0.227,1.10005911092389e-23,"9","NFE2L2"
"G2E3",1.0377671463784e-08,1.98107377411623,0.133,0.05,0.000312087713930376,"9","G2E3"
"SNX5",4.59955643668758e-12,1.97784501740388,0.178,0.067,1.38322460720506e-07,"9","SNX5"
"CLMN",4.26043862071529e-13,1.97609720894451,0.117,0.031,1.28124170640771e-08,"9","CLMN"
"ARL6IP4",5.10603262456103e-13,1.97553405002392,0.205,0.08,1.53553719118424e-08,"9","ARL6IP4"
"ORMDL1",2.61582400776037e-09,1.97491512128146,0.178,0.077,7.86656753853777e-05,"9","ORMDL1"
"RPS27L",6.7370367710012e-10,1.97454166601001,0.152,0.058,2.02602906814319e-05,"9","RPS27L"
"MT-ATP8",4.3851910664769e-12,1.97349018203114,0.148,0.049,1.3187585094216e-07,"9","MT-ATP8"
"SPCS31",1.86522247431702e-08,1.97182910053796,0.22,0.116,0.000560928354701358,"9","SPCS3"
"UFSP2",9.98883384449282e-10,1.9712840685837,0.178,0.076,3.00394200205433e-05,"9","UFSP2"
"ANP32E",3.49985859475328e-11,1.96742041949284,0.148,0.051,1.05251247520015e-06,"9","ANP32E"
"PMP22",2.37995856527372e-35,1.96553656448876,0.53,0.22,7.15724939334765e-31,"9","PMP22"
"RPL35",8.30111515442664e-13,1.96529102594838,0.201,0.077,2.49639436039072e-08,"9","RPL35"
"KIAA1586",1.63772212699424e-08,1.9631279239622,0.106,0.036,0.000492512175250977,"9","KIAA1586"
"AC107208.1",3.75085114020208e-08,1.96163906732226,0.117,0.044,0.00112799346339297,"9","AC107208.1"
"PTPRS",1.01429300929208e-13,1.95768564123093,0.239,0.1,3.05028336684408e-09,"9","PTPRS"
"SNTB2",8.285706295515e-10,1.95735584293085,0.11,0.035,2.49176045425023e-05,"9","SNTB2"
"UBE2J11",1.53219943085772e-10,1.95707758489559,0.144,0.051,4.60778334841841e-06,"9","UBE2J1"
"SPEF2",3.23413074506487e-09,1.95585333384305,0.117,0.04,9.72600138963358e-05,"9","SPEF2"
"NOTCH2",3.50000024327161e-16,1.95326604149083,0.261,0.105,1.05255507315907e-11,"9","NOTCH2"
"ECE1",2.42858145305427e-15,1.95254245772826,0.208,0.074,7.30347300377011e-11,"9","ECE1"
"LSAMP",8.35825963814818e-17,1.95035797127953,0.318,0.143,2.5135794209803e-12,"9","LSAMP"
"IFNAR1",2.3067452844119e-12,1.9480328689214,0.208,0.083,6.9370750938119e-08,"9","IFNAR1"
"CALM1",2.06924085409425e-21,1.94787924501374,0.367,0.158,6.22282802051764e-17,"9","CALM1"
"RCN2",2.17996169782371e-09,1.94225756500789,0.163,0.067,6.55579881386525e-05,"9","RCN2"
"ITGA9-AS1",4.42470379935324e-13,1.94034271205822,0.136,0.04,1.3306411735795e-08,"9","ITGA9-AS1"
"TPT1",4.73046669636183e-26,1.93544563289977,0.428,0.187,1.42259324959689e-21,"9","TPT1"
"ARMCX3",3.1684207291571e-08,1.9324908324202,0.129,0.05,0.000952839165879414,"9","ARMCX3"
"EIF4A1",2.2493071764272e-16,1.93241311059633,0.193,0.062,6.76434147166951e-12,"9","EIF4A1"
"SOD2",3.15572482722293e-08,1.92540579620367,0.307,0.184,0.000949021127290752,"9","SOD2"
"GDI1",1.88535121078326e-09,1.92175904568551,0.121,0.042,5.6698166961885e-05,"9","GDI1"
"CYTH3",1.42415426163932e-17,1.92054732494311,0.356,0.167,4.28285911102794e-13,"9","CYTH3"
"RPS25",1.83204225348803e-18,1.91899489454383,0.231,0.077,5.50950066891454e-14,"9","RPS25"
"CHIC2",5.12969402574359e-11,1.91878182622553,0.242,0.114,1.54265288436187e-06,"9","CHIC2"
"SEC13",4.05131016342849e-09,1.9153796204779,0.133,0.048,0.000121835050544785,"9","SEC13"
"ELOB",5.28377880572867e-08,1.91398812962694,0.133,0.053,0.00158899080024678,"9","ELOB"
"DDX3X",1.07482438382134e-15,1.91396945040007,0.292,0.128,3.23231936946593e-11,"9","DDX3X"
"DPY19L3",2.67401715111216e-08,1.91245782376455,0.121,0.045,0.000804157177853961,"9","DPY19L3"
"PKDCC",2.09724095842701e-07,1.91103676382079,0.155,0.072,0.00630703273427753,"9","PKDCC"
"WIPF1",2.26457069541759e-15,1.904236652949,0.223,0.082,6.8102434523293e-11,"9","WIPF1"
"PTGES3",7.73058454735166e-22,1.90417854222912,0.375,0.156,2.32481869092507e-17,"9","PTGES3"
"SURF4",1.81105237296952e-08,1.90401577223039,0.125,0.047,0.000544637780123125,"9","SURF4"
"PHF1",3.01739721668264e-07,1.90385756183736,0.14,0.062,0.00907421864972969,"9","PHF1"
"RRP1B",1.94254892009211e-08,1.90284924538607,0.11,0.038,0.0005841827367393,"9","RRP1B"
"PHLDB1",4.1650292456077e-23,1.90255538526976,0.375,0.154,1.2525492450316e-18,"9","PHLDB1"
"RPL21",6.00851722905782e-15,1.90153306617977,0.216,0.08,1.80694138629456e-10,"9","RPL21"
"SYNCRIP",1.78551325028244e-10,1.89723477663443,0.223,0.102,5.36957399757439e-06,"9","SYNCRIP"
"BTG1",1.82597124351384e-09,1.8959096687454,0.178,0.077,5.49124332061917e-05,"9","BTG1"
"JDP2",9.45124375191963e-10,1.89429940133078,0.167,0.067,2.84227253351479e-05,"9","JDP2"
"RPS26",2.75327733962575e-10,1.89289374915935,0.155,0.059,8.27993094345652e-06,"9","RPS26"
"EIF2S1",7.57769576686401e-09,1.88922823948791,0.144,0.057,0.000227884044796901,"9","EIF2S1"
"SUPT16H",2.47792749345392e-09,1.88832668643447,0.186,0.082,7.45187135106398e-05,"9","SUPT16H"
"AMOTL1",5.22195297726288e-19,1.88829333368219,0.303,0.117,1.57039791885227e-14,"9","AMOTL1"
"MAP1LC3A",1.10323522564229e-08,1.88824870582424,0.254,0.142,0.000331775929407407,"9","MAP1LC3A"
"CALM2",4.34424999492858e-21,1.88699360761262,0.47,0.243,1.30644630097487e-16,"9","CALM2"
"DUSP1",3.69502712743238e-12,1.88672033285875,0.375,0.218,1.11120550803274e-07,"9","DUSP1"
"ARCN1",9.7626896276644e-11,1.88634249634377,0.178,0.071,2.93593365172752e-06,"9","ARCN1"
"HEATR1",2.02250628680983e-08,1.8840477195876,0.129,0.05,0.000608228315632319,"9","HEATR1"
"DDX21",4.64954191534998e-10,1.88402499754867,0.17,0.068,1.3982567402032e-05,"9","DDX21"
"CZIB",6.66226399462581e-08,1.88024923301927,0.11,0.039,0.00200354265110382,"9","CZIB"
"PWWP3A",7.1859485216267e-09,1.87997117865063,0.201,0.097,0.00021610302989088,"9","PWWP3A"
"PAPPA",1.46213140182392e-08,1.87963071644536,0.144,0.058,0.000439706776470509,"9","PAPPA"
"SPRED2",8.20716482005561e-18,1.8794021403339,0.333,0.148,2.46814067633532e-13,"9","SPRED2"
"TECR",7.21401307447976e-12,1.8787573361205,0.163,0.058,2.1694701518883e-07,"9","TECR"
"ATP10D",1.75381347234758e-09,1.8762898913967,0.212,0.102,5.27424325539086e-05,"9","ATP10D"
"CASD1",1.22078744841553e-13,1.87551015694051,0.258,0.11,3.67127409362003e-09,"9","CASD1"
"SEC24D",9.91649122168897e-18,1.87402304364392,0.356,0.163,2.98218640509852e-13,"9","SEC24D"
"USP11",3.09777014002671e-07,1.87349957237417,0.11,0.042,0.00931592414210234,"9","USP11"
"SOD1",1.66444926985079e-12,1.87294234286858,0.189,0.072,5.00549828922228e-08,"9","SOD1"
"IL17RD",1.27521355009368e-07,1.87181562715363,0.11,0.041,0.00383494970919672,"9","IL17RD"
"CCNL1",8.15191443844339e-11,1.87037305612136,0.333,0.188,2.45152522907308e-06,"9","CCNL1"
"QSOX1",1.33002586605081e-11,1.87000876326421,0.182,0.071,3.9997867869746e-07,"9","QSOX1"
"SPRED1",2.85074447678769e-10,1.8693314415388,0.212,0.097,8.57304386504363e-06,"9","SPRED1"
"SLC20A1",9.99970456022636e-14,1.86911530682037,0.182,0.062,3.00721115239687e-09,"9","SLC20A1"
"COL18A1",1.10377520179088e-10,1.86785477121293,0.201,0.087,3.31938316434572e-06,"9","COL18A1"
